nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
DORI SECT 2;BF;Sahel;DORI;École primaire;BF-09603;Public;2016-2017
DORI A;BF;Sahel;DORI;École primaire;BF-09604;Public;2016-2017
DORI B;BF;Sahel;DORI;École primaire;BF-09605;Public;2016-2017
DORI C;BF;Sahel;DORI;École primaire;BF-09606;Public;2016-2017
DORI E;BF;Sahel;DORI;École primaire;BF-09607;Public;2016-2017
DORI F;BF;Sahel;DORI;École primaire;BF-09608;Public;2016-2017
DORI G PETIT PARIS;BF;Sahel;DORI;École primaire;BF-09609;Public;2016-2017
GOTOGOU;BF;Sahel;DORI;École primaire;BF-09610;Public;2016-2017
GUIDE;BF;Sahel;DORI;École primaire;BF-09611;Public;2016-2017
KABEYKA;BF;Sahel;DORI;École primaire;BF-09612;Public;2016-2017
KAMPITI;BF;Sahel;DORI;École primaire;BF-09613;Public;2016-2017
KATCHIRGA;BF;Sahel;DORI;École primaire;BF-09614;Public;2016-2017
KOLANGA LANA;BF;Sahel;DORI;École primaire;BF-09615;Public;2016-2017
KORIA;BF;Sahel;DORI;École primaire;BF-09616;Public;2016-2017
KRYOLLO;BF;Sahel;DORI;École primaire;BF-09617;Public;2016-2017
LOUGUERE BELENE;BF;Sahel;DORI;École primaire;BF-09618;Public;2016-2017
MOYEL MOYEL;BF;Sahel;DORI;École primaire;BF-09619;Public;2016-2017
OURO BAGABE;BF;Sahel;DORI;École primaire;BF-09620;Public;2016-2017
PADALA;BF;Sahel;DORI;École primaire;BF-09621;Public;2016-2017
PETAKOLE;BF;Sahel;DORI;École primaire;BF-09622;Public;2016-2017
TAAKA BILINGUE;BF;Sahel;DORI;École primaire;BF-09623;Public;2016-2017
TOHOUNGUEL;BF;Sahel;DORI;École primaire;BF-09624;Public;2016-2017
YEBELBA;BF;Sahel;DORI;École primaire;BF-09625;Public;2016-2017
BELLARE MAGA;BF;Sahel;DORI;École primaire;BF-09626;Public;2016-2017
BELLARE II;BF;Sahel;DORI;École primaire;BF-09627;Public;2016-2017
BEYBAYE;BF;Sahel;DORI;École primaire;BF-09628;Public;2016-2017
BOULOYE;BF;Sahel;DORI;École primaire;BF-09629;Public;2016-2017
BOUREY;BF;Sahel;DORI;École primaire;BF-09630;Public;2016-2017
DANI ES;BF;Sahel;DORI;École primaire;BF-09631;Public;2016-2017
DANTCHADI;BF;Sahel;DORI;École primaire;BF-09632;Public;2016-2017
DORI D;BF;Sahel;DORI;École primaire;BF-09633;Public;2016-2017
DORI ES;BF;Sahel;DORI;École primaire;BF-09634;Public;2016-2017
EX CEBNF;BF;Sahel;DORI;École primaire;BF-09635;Public;2016-2017
FETOMBAGA;BF;Sahel;DORI;École primaire;BF-09636;Public;2016-2017
FETOMBALE;BF;Sahel;DORI;École primaire;BF-09637;Public;2016-2017
FOULGOU;BF;Sahel;DORI;École primaire;BF-09638;Public;2016-2017
HOOGA;BF;Sahel;DORI;École primaire;BF-09639;Public;2016-2017
KATCHARI;BF;Sahel;DORI;École primaire;BF-09640;Public;2016-2017
KODJOLAYE;BF;Sahel;DORI;École primaire;BF-09641;Public;2016-2017
KOURI;BF;Sahel;DORI;École primaire;BF-09642;Public;2016-2017
MALBO;BF;Sahel;DORI;École primaire;BF-09643;Public;2016-2017
MALLERE;BF;Sahel;DORI;École primaire;BF-09644;Public;2016-2017
M'BAMGA;BF;Sahel;DORI;École primaire;BF-09645;Public;2016-2017
OULO;BF;Sahel;DORI;École primaire;BF-09646;Public;2016-2017
OURO M'BAAGA;BF;Sahel;DORI;École primaire;BF-09647;Public;2016-2017
OURO-LONGA;BF;Sahel;DORI;École primaire;BF-09648;Public;2016-2017
PEOUKOYE;BF;Sahel;DORI;École primaire;BF-09649;Public;2016-2017
TORODI LERBOU;BF;Sahel;DORI;École primaire;BF-09650;Public;2016-2017
WENDOU;BF;Sahel;DORI;École primaire;BF-09651;Public;2016-2017
ANNEXE ENEP DORI;BF;Sahel;DORI;École primaire;BF-09652;Public;2016-2017
BAFELE;BF;Sahel;DORI;École primaire;BF-09653;Public;2016-2017
BAMBOFA;BF;Sahel;DORI;École primaire;BF-09654;Public;2016-2017
BOULOYE TIOULY;BF;Sahel;DORI;École primaire;BF-09655;Public;2016-2017
DEMNI ES;BF;Sahel;DORI;École primaire;BF-09656;Public;2016-2017
DJIGO ES;BF;Sahel;DORI;École primaire;BF-09657;Public;2016-2017
GASSEL BIANKOU;BF;Sahel;DORI;École primaire;BF-09658;Public;2016-2017
GOUDEBO A;BF;Sahel;DORI;École primaire;BF-09659;Public;2016-2017
GOUDEBO B;BF;Sahel;DORI;École primaire;BF-09660;Public;2016-2017
GOUDEBO C;BF;Sahel;DORI;École primaire;BF-09661;Public;2016-2017
GOUDEBO D;BF;Sahel;DORI;École primaire;BF-09662;Public;2016-2017
HOOGO SAMBOEL;BF;Sahel;DORI;École primaire;BF-09663;Public;2016-2017
LERE IBAYE;BF;Sahel;DORI;École primaire;BF-09664;Public;2016-2017
MAMASSIOL;BF;Sahel;DORI;École primaire;BF-09665;Public;2016-2017
MOUKA GORGAL;BF;Sahel;DORI;École primaire;BF-09666;Public;2016-2017
NOBIOL;BF;Sahel;DORI;École primaire;BF-09667;Public;2016-2017
SAMBONAYE;BF;Sahel;DORI;École primaire;BF-09668;Public;2016-2017
SELBO;BF;Sahel;DORI;École primaire;BF-09669;Public;2016-2017
TILA;BF;Sahel;DORI;École primaire;BF-09670;Public;2016-2017
TOUKA GORGAL;BF;Sahel;DORI;École primaire;BF-09671;Public;2016-2017
TOUKA BAYEL;BF;Sahel;DORI;École primaire;BF-09672;Public;2016-2017
TOUKA KORNO;BF;Sahel;DORI;École primaire;BF-09673;Public;2016-2017
TOUKA WENDOU;BF;Sahel;DORI;École primaire;BF-09674;Public;2016-2017
TOUKA-BOUNDOU WOUDOUNDOU;BF;Sahel;DORI;École primaire;BF-09675;Public;2016-2017
TOUKA-WELDE;BF;Sahel;DORI;École primaire;BF-09676;Public;2016-2017
YACOUTA ES;BF;Sahel;DORI;École primaire;BF-09677;Public;2016-2017
YIRGA;BF;Sahel;DORI;École primaire;BF-09678;Public;2016-2017
BELGOU;BF;Sahel;FALAGOUNTOU;École primaire;BF-09679;Public;2016-2017
CLINGANAYE;BF;Sahel;FALAGOUNTOU;École primaire;BF-09680;Public;2016-2017
EKEOU;BF;Sahel;FALAGOUNTOU;École primaire;BF-09681;Public;2016-2017
FALAGOUNTOU C;BF;Sahel;FALAGOUNTOU;École primaire;BF-09682;Public;2016-2017
FALAGOUNTOU A;BF;Sahel;FALAGOUNTOU;École primaire;BF-09683;Public;2016-2017
FALAGOUNTOU B;BF;Sahel;FALAGOUNTOU;École primaire;BF-09684;Public;2016-2017
FALAGOUNTOU D;BF;Sahel;FALAGOUNTOU;École primaire;BF-09685;Public;2016-2017
FETOBORABE;BF;Sahel;FALAGOUNTOU;École primaire;BF-09686;Public;2016-2017
GOMO;BF;Sahel;FALAGOUNTOU;École primaire;BF-09687;Public;2016-2017
GOULOUNGOUNTOU ES;BF;Sahel;FALAGOUNTOU;École primaire;BF-09688;Public;2016-2017
GOURARA;BF;Sahel;FALAGOUNTOU;École primaire;BF-09689;Public;2016-2017
GOURARI;BF;Sahel;FALAGOUNTOU;École primaire;BF-09690;Public;2016-2017
HAINI ZEDRABE;BF;Sahel;FALAGOUNTOU;École primaire;BF-09691;Public;2016-2017
KARGOUNO ES;BF;Sahel;FALAGOUNTOU;École primaire;BF-09692;Public;2016-2017
SELLA;BF;Sahel;FALAGOUNTOU;École primaire;BF-09693;Public;2016-2017
WIBORIA;BF;Sahel;FALAGOUNTOU;École primaire;BF-09694;Public;2016-2017
ZARALAGOUTAN;BF;Sahel;FALAGOUNTOU;École primaire;BF-09695;Public;2016-2017
BANGATAKA B;BF;Sahel;GORGADJI;École primaire;BF-09696;Public;2016-2017
BANGATAKA A;BF;Sahel;GORGADJI;École primaire;BF-09697;Public;2016-2017
BANGATAKA LERE;BF;Sahel;GORGADJI;École primaire;BF-09698;Public;2016-2017
BOULOYE SIGUIDI;BF;Sahel;GORGADJI;École primaire;BF-09699;Public;2016-2017
BOUNDOUGNOUDJI;BF;Sahel;GORGADJI;École primaire;BF-09700;Public;2016-2017
DEMNIOL;BF;Sahel;GORGADJI;École primaire;BF-09701;Public;2016-2017
DIOBBOU A;BF;Sahel;GORGADJI;École primaire;BF-09702;Public;2016-2017
DIOBBOU B;BF;Sahel;GORGADJI;École primaire;BF-09703;Public;2016-2017
FOHOUNDE;BF;Sahel;GORGADJI;École primaire;BF-09704;Public;2016-2017
GASSEDANKE;BF;Sahel;GORGADJI;École primaire;BF-09705;Public;2016-2017
GORGADJI A;BF;Sahel;GORGADJI;École primaire;BF-09706;Public;2016-2017
GORGADJI B;BF;Sahel;GORGADJI;École primaire;BF-09707;Public;2016-2017
GOROUOL GALOLE;BF;Sahel;GORGADJI;École primaire;BF-09708;Public;2016-2017
GOUNTOUDJE;BF;Sahel;GORGADJI;École primaire;BF-09709;Public;2016-2017
GUIDE;BF;Sahel;GORGADJI;École primaire;BF-09710;Public;2016-2017
KAHEL;BF;Sahel;GORGADJI;École primaire;BF-09711;Public;2016-2017
KOSSOGHIN;BF;Sahel;GORGADJI;École primaire;BF-09712;Public;2016-2017
LELLY;BF;Sahel;GORGADJI;École primaire;BF-09713;Public;2016-2017
LELLY BILACOCAY;BF;Sahel;GORGADJI;École primaire;BF-09714;Public;2016-2017
LELLY-GOURMANTCHE ES;BF;Sahel;GORGADJI;École primaire;BF-09715;Public;2016-2017
LERE;BF;Sahel;GORGADJI;École primaire;BF-09716;Public;2016-2017
LERE MOSSI;BF;Sahel;GORGADJI;École primaire;BF-09717;Public;2016-2017
LOUGOUTIAME;BF;Sahel;GORGADJI;École primaire;BF-09718;Public;2016-2017
OULFO ALPHA;BF;Sahel;GORGADJI;École primaire;BF-09719;Public;2016-2017
PETEGUERSE ES;BF;Sahel;GORGADJI;École primaire;BF-09720;Public;2016-2017
PETELGNAKI;BF;Sahel;GORGADJI;École primaire;BF-09721;Public;2016-2017
PETEPOURA;BF;Sahel;GORGADJI;École primaire;BF-09722;Public;2016-2017
TAADJO;BF;Sahel;GORGADJI;École primaire;BF-09723;Public;2016-2017
TIABIA;BF;Sahel;GORGADJI;École primaire;BF-09724;Public;2016-2017
TIEKA-LEYDJI;BF;Sahel;GORGADJI;École primaire;BF-09725;Public;2016-2017
TONGA;BF;Sahel;GORGADJI;École primaire;BF-09726;Public;2016-2017
WINTOUPE;BF;Sahel;GORGADJI;École primaire;BF-09727;Public;2016-2017
ALIGAGA I;BF;Sahel;SAMPELGA;École primaire;BF-09728;Public;2016-2017
ALIGAGA II;BF;Sahel;SAMPELGA;École primaire;BF-09729;Public;2016-2017
BANDIEDAGA PEULH;BF;Sahel;SAMPELGA;École primaire;BF-09730;Public;2016-2017
BOLAARE;BF;Sahel;SAMPELGA;École primaire;BF-09731;Public;2016-2017
DAMDEGOU;BF;Sahel;SAMPELGA;École primaire;BF-09732;Public;2016-2017
GASSEL;BF;Sahel;SAMPELGA;École primaire;BF-09733;Public;2016-2017
KARO;BF;Sahel;SAMPELGA;École primaire;BF-09734;Public;2016-2017
KOYRA;BF;Sahel;SAMPELGA;École primaire;BF-09735;Public;2016-2017
MIRA;BF;Sahel;SAMPELGA;École primaire;BF-09736;Public;2016-2017
NIAGASSI;BF;Sahel;SAMPELGA;École primaire;BF-09737;Public;2016-2017
OURO MOUGNAL;BF;Sahel;SAMPELGA;École primaire;BF-09738;Public;2016-2017
SAKTEMBA;BF;Sahel;SAMPELGA;École primaire;BF-09739;Public;2016-2017
SAMPELGA A;BF;Sahel;SAMPELGA;École primaire;BF-09740;Public;2016-2017
SAMPELGA B;BF;Sahel;SAMPELGA;École primaire;BF-09741;Public;2016-2017
WABOTI I;BF;Sahel;SAMPELGA;École primaire;BF-09742;Public;2016-2017
WABOTI II;BF;Sahel;SAMPELGA;École primaire;BF-09743;Public;2016-2017
WOULMASSOUTOU;BF;Sahel;SAMPELGA;École primaire;BF-09744;Public;2016-2017
BADOURLEBE;BF;Sahel;SEYTENGA;École primaire;BF-09745;Public;2016-2017
BAMBARY;BF;Sahel;SEYTENGA;École primaire;BF-09746;Public;2016-2017
BAMLOYE;BF;Sahel;SEYTENGA;École primaire;BF-09747;Public;2016-2017
BANDIEDAGA LEREL;BF;Sahel;SEYTENGA;École primaire;BF-09748;Public;2016-2017
BANDIEDAGA BABARGUI;BF;Sahel;SEYTENGA;École primaire;BF-09749;Public;2016-2017
BANDIEDAGA GOURMANTCHE;BF;Sahel;SEYTENGA;École primaire;BF-09750;Public;2016-2017
BANGUEL DAOU;BF;Sahel;SEYTENGA;École primaire;BF-09751;Public;2016-2017
BELLARE;BF;Sahel;SEYTENGA;École primaire;BF-09752;Public;2016-2017
BELLARE GAIGOU;BF;Sahel;SEYTENGA;École primaire;BF-09753;Public;2016-2017
FOUFOU;BF;Sahel;SEYTENGA;École primaire;BF-09754;Public;2016-2017
HAKOUNDEL;BF;Sahel;SEYTENGA;École primaire;BF-09755;Public;2016-2017
INAGABOU;BF;Sahel;SEYTENGA;École primaire;BF-09756;Public;2016-2017
KEINDABE;BF;Sahel;SEYTENGA;École primaire;BF-09757;Public;2016-2017
KOUMRE;BF;Sahel;SEYTENGA;École primaire;BF-09758;Public;2016-2017
KOURAKOU;BF;Sahel;SEYTENGA;École primaire;BF-09759;Public;2016-2017
LAMANA;BF;Sahel;SEYTENGA;École primaire;BF-09760;Public;2016-2017
OURO ARBA;BF;Sahel;SEYTENGA;École primaire;BF-09761;Public;2016-2017
OURO BEIDOU;BF;Sahel;SEYTENGA;École primaire;BF-09762;Public;2016-2017
OURO DAKA;BF;Sahel;SEYTENGA;École primaire;BF-09763;Public;2016-2017
OURO FONI;BF;Sahel;SEYTENGA;École primaire;BF-09764;Public;2016-2017
OURO-AHIDJO;BF;Sahel;SEYTENGA;École primaire;BF-09765;Public;2016-2017
OUSSALIAN BANGUEL DAOU;BF;Sahel;SEYTENGA;École primaire;BF-09766;Public;2016-2017
PETEL HABE;BF;Sahel;SEYTENGA;École primaire;BF-09767;Public;2016-2017
PETEL KARKALLE;BF;Sahel;SEYTENGA;École primaire;BF-09768;Public;2016-2017
SENO TIONDI;BF;Sahel;SEYTENGA;École primaire;BF-09769;Public;2016-2017
SEYTENGA C;BF;Sahel;SEYTENGA;École primaire;BF-09770;Public;2016-2017
SEYTENGA D;BF;Sahel;SEYTENGA;École primaire;BF-09771;Public;2016-2017
SEYTENGA A;BF;Sahel;SEYTENGA;École primaire;BF-09772;Public;2016-2017
SEYTENGA B;BF;Sahel;SEYTENGA;École primaire;BF-09773;Public;2016-2017
SIDIBEBE;BF;Sahel;SEYTENGA;École primaire;BF-09774;Public;2016-2017
SOFFOKEL;BF;Sahel;SEYTENGA;École primaire;BF-09775;Public;2016-2017
TANDAKOYE;BF;Sahel;SEYTENGA;École primaire;BF-09776;Public;2016-2017
TAO;BF;Sahel;SEYTENGA;École primaire;BF-09777;Public;2016-2017
TONDOBI;BF;Sahel;SEYTENGA;École primaire;BF-09778;Public;2016-2017
YATTAKOU 2;BF;Sahel;SEYTENGA;École primaire;BF-09779;Public;2016-2017
YATTAKOU 1;BF;Sahel;SEYTENGA;École primaire;BF-09780;Public;2016-2017
ALADJOU;BF;Sahel;ARIBINDA;École primaire;BF-09781;Public;2016-2017
ARBINDA D;BF;Sahel;ARIBINDA;École primaire;BF-09782;Public;2016-2017
ARBINDA A;BF;Sahel;ARIBINDA;École primaire;BF-09783;Public;2016-2017
ARBINDA B;BF;Sahel;ARIBINDA;École primaire;BF-09784;Public;2016-2017
BEEBO;BF;Sahel;ARIBINDA;École primaire;BF-09785;Public;2016-2017
BELGOU;BF;Sahel;ARIBINDA;École primaire;BF-09786;Public;2016-2017
BOULOUDOU;BF;Sahel;ARIBINDA;École primaire;BF-09787;Public;2016-2017
DJIKA A;BF;Sahel;ARIBINDA;École primaire;BF-09788;Public;2016-2017
DJIKA B;BF;Sahel;ARIBINDA;École primaire;BF-09789;Public;2016-2017
DJIKA C;BF;Sahel;ARIBINDA;École primaire;BF-09790;Public;2016-2017
FOUBE;BF;Sahel;ARIBINDA;École primaire;BF-09791;Public;2016-2017
GAIK-GOATA PUBLIQUE;BF;Sahel;ARIBINDA;École primaire;BF-09792;Public;2016-2017
GASSELIKI;BF;Sahel;ARIBINDA;École primaire;BF-09793;Public;2016-2017
GOREL A;BF;Sahel;ARIBINDA;École primaire;BF-09794;Public;2016-2017
GOREL B;BF;Sahel;ARIBINDA;École primaire;BF-09795;Public;2016-2017
GOREL C;BF;Sahel;ARIBINDA;École primaire;BF-09796;Public;2016-2017
HAMKANE;BF;Sahel;ARIBINDA;École primaire;BF-09797;Public;2016-2017
IRAKOULGA;BF;Sahel;ARIBINDA;École primaire;BF-09798;Public;2016-2017
KATTE;BF;Sahel;ARIBINDA;École primaire;BF-09799;Public;2016-2017
KIBA;BF;Sahel;ARIBINDA;École primaire;BF-09800;Public;2016-2017
KIOKE;BF;Sahel;ARIBINDA;École primaire;BF-09801;Public;2016-2017
KOUGRI KOULGA;BF;Sahel;ARIBINDA;École primaire;BF-09802;Public;2016-2017
KOULPAGRE;BF;Sahel;ARIBINDA;École primaire;BF-09803;Public;2016-2017
LELE;BF;Sahel;ARIBINDA;École primaire;BF-09804;Public;2016-2017
LIKI A;BF;Sahel;ARIBINDA;École primaire;BF-09805;Public;2016-2017
LIKI B;BF;Sahel;ARIBINDA;École primaire;BF-09806;Public;2016-2017
LIKI C;BF;Sahel;ARIBINDA;École primaire;BF-09807;Public;2016-2017
LILGOMDE;BF;Sahel;ARIBINDA;École primaire;BF-09808;Public;2016-2017
LOAGA;BF;Sahel;ARIBINDA;École primaire;BF-09809;Public;2016-2017
LOUPA;BF;Sahel;ARIBINDA;École primaire;BF-09810;Public;2016-2017
MADOUDJI;BF;Sahel;ARIBINDA;École primaire;BF-09811;Public;2016-2017
NIAFO;BF;Sahel;ARIBINDA;École primaire;BF-09812;Public;2016-2017
OULF ALPHA;BF;Sahel;ARIBINDA;École primaire;BF-09813;Public;2016-2017
OUROUNDOU;BF;Sahel;ARIBINDA;École primaire;BF-09814;Public;2016-2017
PALAL-SAMBO;BF;Sahel;ARIBINDA;École primaire;BF-09815;Public;2016-2017
PELHOUTE A;BF;Sahel;ARIBINDA;École primaire;BF-09816;Public;2016-2017
PELHOUTE B;BF;Sahel;ARIBINDA;École primaire;BF-09817;Public;2016-2017
SANGA;BF;Sahel;ARIBINDA;École primaire;BF-09818;Public;2016-2017
TENG SOUKA;BF;Sahel;ARIBINDA;École primaire;BF-09819;Public;2016-2017
ARBA-DEBERE;BF;Sahel;ARIBINDA;École primaire;BF-09820;Public;2016-2017
ARBINDA C;BF;Sahel;ARIBINDA;École primaire;BF-09821;Public;2016-2017
ARRA;BF;Sahel;ARIBINDA;École primaire;BF-09822;Public;2016-2017
BAMGUEL BOTARE;BF;Sahel;ARIBINDA;École primaire;BF-09823;Public;2016-2017
BELHOURO;BF;Sahel;ARIBINDA;École primaire;BF-09824;Public;2016-2017
BOLLE;BF;Sahel;ARIBINDA;École primaire;BF-09825;Public;2016-2017
BOSSEY;BF;Sahel;ARIBINDA;École primaire;BF-09826;Public;2016-2017
BOULKESSI;BF;Sahel;ARIBINDA;École primaire;BF-09827;Public;2016-2017
DALLA;BF;Sahel;ARIBINDA;École primaire;BF-09828;Public;2016-2017
DAMPELA;BF;Sahel;ARIBINDA;École primaire;BF-09829;Public;2016-2017
DANDIO;BF;Sahel;ARIBINDA;École primaire;BF-09830;Public;2016-2017
DEMTOU;BF;Sahel;ARIBINDA;École primaire;BF-09831;Public;2016-2017
DJOMKOLGA;BF;Sahel;ARIBINDA;École primaire;BF-09832;Public;2016-2017
GASSEL GARAF;BF;Sahel;ARIBINDA;École primaire;BF-09833;Public;2016-2017
GASSELNAYE;BF;Sahel;ARIBINDA;École primaire;BF-09834;Public;2016-2017
GORGUEL;BF;Sahel;ARIBINDA;École primaire;BF-09835;Public;2016-2017
LOUGA;BF;Sahel;ARIBINDA;École primaire;BF-09836;Public;2016-2017
OUALDEGUEDE;BF;Sahel;ARIBINDA;École primaire;BF-09837;Public;2016-2017
PEM WILAO;BF;Sahel;ARIBINDA;École primaire;BF-09838;Public;2016-2017
PETELKOTIA;BF;Sahel;ARIBINDA;École primaire;BF-09839;Public;2016-2017
SENEKAIL;BF;Sahel;ARIBINDA;École primaire;BF-09840;Public;2016-2017
SIKIRE;BF;Sahel;ARIBINDA;École primaire;BF-09841;Public;2016-2017
SIRGNE;BF;Sahel;ARIBINDA;École primaire;BF-09842;Public;2016-2017
SIRGNE BAMGUEL;BF;Sahel;ARIBINDA;École primaire;BF-09843;Public;2016-2017
TOUGOUBILE;BF;Sahel;ARIBINDA;École primaire;BF-09844;Public;2016-2017
WERAPOLI;BF;Sahel;ARIBINDA;École primaire;BF-09845;Public;2016-2017
YALANGA;BF;Sahel;ARIBINDA;École primaire;BF-09846;Public;2016-2017
SOM;BF;Sahel;DJIBO;École primaire;BF-09847;Public;2016-2017
ARRA DEBERE;BF;Sahel;KOUTOUGOU;École primaire;BF-09848;Public;2016-2017
BANIEL;BF;Sahel;BARABOULE;École primaire;BF-09849;Public;2016-2017
BARABOULE A;BF;Sahel;BARABOULE;École primaire;BF-09850;Public;2016-2017
BARABOULE B;BF;Sahel;BARABOULE;École primaire;BF-09851;Public;2016-2017
DAMBOUGARE;BF;Sahel;BARABOULE;École primaire;BF-09852;Public;2016-2017
DANKANAO;BF;Sahel;BARABOULE;École primaire;BF-09853;Public;2016-2017
DOHOURE;BF;Sahel;BARABOULE;École primaire;BF-09854;Public;2016-2017
DOTOKA;BF;Sahel;BARABOULE;École primaire;BF-09855;Public;2016-2017
DOTOKA B;BF;Sahel;BARABOULE;École primaire;BF-09856;Public;2016-2017
FARGOU;BF;Sahel;BARABOULE;École primaire;BF-09857;Public;2016-2017
FILI-FILI;BF;Sahel;BARABOULE;École primaire;BF-09858;Public;2016-2017
GADIOUGA;BF;Sahel;BARABOULE;École primaire;BF-09859;Public;2016-2017
GASSELTEPAOUA;BF;Sahel;BARABOULE;École primaire;BF-09860;Public;2016-2017
GASSELTEPAOUA B;BF;Sahel;BARABOULE;École primaire;BF-09861;Public;2016-2017
HOCOULOUROU;BF;Sahel;BARABOULE;École primaire;BF-09862;Public;2016-2017
KONGA;BF;Sahel;BARABOULE;École primaire;BF-09863;Public;2016-2017
LESSAM;BF;Sahel;BARABOULE;École primaire;BF-09864;Public;2016-2017
MEHENA;BF;Sahel;BARABOULE;École primaire;BF-09865;Public;2016-2017
OUDOUGA;BF;Sahel;BARABOULE;École primaire;BF-09866;Public;2016-2017
OUINDEAUPOLI B;BF;Sahel;BARABOULE;École primaire;BF-09867;Public;2016-2017
OUINDOUPOLI C;BF;Sahel;BARABOULE;École primaire;BF-09868;Public;2016-2017
OUINDOUPOLI A;BF;Sahel;BARABOULE;École primaire;BF-09869;Public;2016-2017
PAHOUNDE;BF;Sahel;BARABOULE;École primaire;BF-09870;Public;2016-2017
PETALBAYE;BF;Sahel;BARABOULE;École primaire;BF-09871;Public;2016-2017
PETALKOULEROU;BF;Sahel;BARABOULE;École primaire;BF-09872;Public;2016-2017
PETE ADJA;BF;Sahel;BARABOULE;École primaire;BF-09873;Public;2016-2017
PETEGOLI C;BF;Sahel;BARABOULE;École primaire;BF-09874;Public;2016-2017
PETEGOLI A;BF;Sahel;BARABOULE;École primaire;BF-09875;Public;2016-2017
PETEGOLI B;BF;Sahel;BARABOULE;École primaire;BF-09876;Public;2016-2017
PETEL;BF;Sahel;BARABOULE;École primaire;BF-09877;Public;2016-2017
SOFFI;BF;Sahel;BARABOULE;École primaire;BF-09878;Public;2016-2017
THIOFFI;BF;Sahel;BARABOULE;École primaire;BF-09879;Public;2016-2017
WINDEBOKI;BF;Sahel;BARABOULE;École primaire;BF-09880;Public;2016-2017
DAHORE;BF;Sahel;BARABOULE;École primaire;BF-09881;Public;2016-2017
BELE- BALOU;BF;Sahel;DIGUEL;École primaire;BF-09882;Public;2016-2017
DIGUEL;BF;Sahel;DIGUEL;École primaire;BF-09883;Public;2016-2017
DOUNDOUBANGOU;BF;Sahel;DIGUEL;École primaire;BF-09884;Public;2016-2017
KENOU;BF;Sahel;DIGUEL;École primaire;BF-09885;Public;2016-2017
KOUYE;BF;Sahel;DIGUEL;École primaire;BF-09886;Public;2016-2017
LASSA;BF;Sahel;DIGUEL;École primaire;BF-09887;Public;2016-2017
PELEM PELEM;BF;Sahel;DIGUEL;École primaire;BF-09888;Public;2016-2017
ALLAMINI;BF;Sahel;DJIBO;École primaire;BF-09889;Public;2016-2017
BANI;BF;Sahel;DJIBO;École primaire;BF-09890;Public;2016-2017
BOGUELSAWA;BF;Sahel;DJIBO;École primaire;BF-09891;Public;2016-2017
DEBERE BELLA;BF;Sahel;DJIBO;École primaire;BF-09892;Public;2016-2017
DIGATAO;BF;Sahel;DJIBO;École primaire;BF-09893;Public;2016-2017
DIGATAO RIMAIBE;BF;Sahel;DJIBO;École primaire;BF-09894;Public;2016-2017
DJIBO E;BF;Sahel;DJIBO;École primaire;BF-09895;Public;2016-2017
DJIBO B;BF;Sahel;DJIBO;École primaire;BF-09896;Public;2016-2017
DJIBO SECT.9;BF;Sahel;DJIBO;École primaire;BF-09897;Public;2016-2017
FETOKOUMSE;BF;Sahel;DJIBO;École primaire;BF-09898;Public;2016-2017
FETONADA;BF;Sahel;DJIBO;École primaire;BF-09899;Public;2016-2017
FIRGUINDI SECT.7;BF;Sahel;DJIBO;École primaire;BF-09900;Public;2016-2017
INGANI;BF;Sahel;DJIBO;École primaire;BF-09901;Public;2016-2017
KAMADJANGOU;BF;Sahel;DJIBO;École primaire;BF-09902;Public;2016-2017
KERMAGOU;BF;Sahel;DJIBO;École primaire;BF-09903;Public;2016-2017
KOUBEL ALPHA B;BF;Sahel;DJIBO;École primaire;BF-09904;Public;2016-2017
KOUBEL ALPHA A;BF;Sahel;DJIBO;École primaire;BF-09905;Public;2016-2017
KOUMBATAKA;BF;Sahel;DJIBO;École primaire;BF-09906;Public;2016-2017
MENTAO B;BF;Sahel;DJIBO;École primaire;BF-09907;Public;2016-2017
MENTAO C;BF;Sahel;DJIBO;École primaire;BF-09908;Public;2016-2017
MENTAO A;BF;Sahel;DJIBO;École primaire;BF-09909;Public;2016-2017
POGOGUI;BF;Sahel;DJIBO;École primaire;BF-09910;Public;2016-2017
POLOUA;BF;Sahel;DJIBO;École primaire;BF-09911;Public;2016-2017
SECTEUR 3 DE DJIBO;BF;Sahel;DJIBO;École primaire;BF-09912;Public;2016-2017
SECTEUR 4;BF;Sahel;DJIBO;École primaire;BF-09913;Public;2016-2017
SECTEUR 8 DE DJIBO;BF;Sahel;DJIBO;École primaire;BF-09914;Public;2016-2017
SENO TEPADJE;BF;Sahel;DJIBO;École primaire;BF-09915;Public;2016-2017
SENO-BANI;BF;Sahel;DJIBO;École primaire;BF-09916;Public;2016-2017
SILGATOIGA;BF;Sahel;DJIBO;École primaire;BF-09917;Public;2016-2017
SILGUEYE;BF;Sahel;DJIBO;École primaire;BF-09918;Public;2016-2017
BANI KANI;BF;Sahel;DJIBO;École primaire;BF-09919;Public;2016-2017
BIRGOYE;BF;Sahel;DJIBO;École primaire;BF-09920;Public;2016-2017
BOGUAL KADJE;BF;Sahel;DJIBO;École primaire;BF-09921;Public;2016-2017
BOLAYEL;BF;Sahel;DJIBO;École primaire;BF-09922;Public;2016-2017
BORGUENDE;BF;Sahel;DJIBO;École primaire;BF-09923;Public;2016-2017
DAYMA;BF;Sahel;DJIBO;École primaire;BF-09924;Public;2016-2017
