nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
COLLEGE TECHNOLOGIQUE MODERNE;CD;Kinshasa;NGALIEMA;Lycée;P286;Privé;2024-2025
COLLEGE TECHNOLOGIQUE MODERNE;CD;Kinshasa;NGALIEMA;Lycée;P286-283;Privé;2024-2025
COMPLEXE SCOLAIRE TOYOKANA 2;CD;Kinshasa;NGALIEMA;École primaire;P288;Privé;2024-2025
COLLEGE LE FUGUIER;CD;Kinshasa;NGALIEMA;École primaire;P2896;Privé;2024-2025
COLLEGE ANUARITE / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P2903;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT BONIFACE / PRIMAIRE;CD;Kinshasa;NGALIEMA;École primaire;P2914;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT BONIFACE;CD;Kinshasa;NGALIEMA;Lycée;P2916;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT BONIFACE;CD;Kinshasa;NGALIEMA;École maternelle;P2917;Privé;2024-2025
COMPLEXE SCOLAIRE GIOVANNI SANTOLINI;CD;Kinshasa;NGALIEMA;Lycée;P2919;Privé;2024-2025
COMPLEXE SCOLAIRE LAYA LLANGE;CD;Kinshasa;NGALIEMA;École maternelle;P2921;Privé;2024-2025
COMPLEXE SCOLAIRE LA VAILLANCE;CD;Kinshasa;NGALIEMA;École primaire;P2924;Privé;2024-2025
COMPLEXE SCOLAIRE WONDER SCHOOL GROUP;CD;Kinshasa;NGALIEMA;École primaire;P2927;Privé;2024-2025
LYCEE TECHNIQUE SANIT LOUIS;CD;Kinshasa;NGALIEMA;Lycée;P294;Privé;2024-2025
COLLEGE SHEKINAH;CD;Kinshasa;NGALIEMA;Lycée;P2946;Privé;2024-2025
LE MESSAGER DE L EVANGILE LE MESSAGER DE L EVANGILE;CD;Kinshasa;NGALIEMA;Lycée;P2954;Privé;2024-2025
GROUPE SCOLAIRE SAINT DAMIEN/MAT;CD;Kinshasa;NGALIEMA;École maternelle;P2985;Privé;2024-2025
GROUPE SCOLAIRE SAINT DAMIEN/PRIM;CD;Kinshasa;NGALIEMA;École primaire;P2999;Privé;2024-2025
ECOLE MATERNELLE CS DIAKESE;CD;Kinshasa;NGALIEMA;École maternelle;P3205;Privé;2024-2025
COMPLEXE SCOLAIRE SACRE COEUR QUERO / PRIMAIRE;CD;Kinshasa;BARUMBU;École primaire;P3209;Privé;2024-2025
COMPLEXE SCOLAIRE HOMO SAPIENS / MATERNELLE;CD;Kinshasa;BARUMBU;École maternelle;P3210;Privé;2024-2025
COLLEGE REGINA PACIS/MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3212;Privé;2024-2025
COLLEGE REGINA PACIS/PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3215;Privé;2024-2025
COMPLEXE SCOLAIRE COMPLEXE SCOLAIRE LES SAVANTS;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3222;Privé;2024-2025
COMPLEXE SCOLAIRE COMPLEXE SCOLAIRE LES SAVANTS;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3226;Privé;2024-2025
COLLEGE REGINA PACIS/SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3228;Privé;2024-2025
ECOLE PRIMAIRE EMAMBA 1;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3229;Privé;2024-2025
INSTITUT PSAUMES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3236;Privé;2024-2025
COMPLEXE SCOLAIRE BAMBINO RENOVE;CD;Kinshasa;NGALIEMA;Lycée;P3237;Privé;2024-2025
COMPLEXE SCOLAIRE BAMBINO RENOVE;CD;Kinshasa;NGALIEMA;Lycée;P3237-310;Privé;2024-2025
COMPLEXE SCOLAIRE VIP SCHOOL;CD;Kinshasa;NGALIEMA;École maternelle;P3250;Privé;2024-2025
COMPLEXE SCOLAIRE VIP SCHOOL;CD;Kinshasa;NGALIEMA;École primaire;P3251;Privé;2024-2025
ECOLE MATERNELLE DELICE;CD;Kinshasa;NGALIEMA;École maternelle;P3261;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3266;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3266-315;Privé;2024-2025
GROUPE SCOLAIRE LES ELITES CLEMENT/MATERNELLE;CD;Kinshasa;NGALIEMA;École maternelle;P3267;Privé;2024-2025
GROUPE SCOLAIRE LES ELITES CLEMENT / SECONDAIRE;CD;Kinshasa;NGALIEMA;Lycée;P3268;Privé;2024-2025
COMPLEXE SCOLAIRE SALEM / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3278;Privé;2024-2025
COMPLEXE SCOLAIRE SALEM / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3278-319;Privé;2024-2025
COMPLEXE SCOLAIRE SALEM / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3280;Privé;2024-2025
COMPLEXE SCOLAIRE BAMBINO RENOVE;CD;Kinshasa;NGALIEMA;École maternelle;P3281;Privé;2024-2025
COMPLEXE SCOLAIRE SALEM / MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3282;Privé;2024-2025
COLLEGE EUREKA / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3294;Privé;2024-2025
COLLEGE LA PROMESSE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3303;Privé;2024-2025
ECOLE CHRETIENNE DE LA GRACE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3304;Privé;2024-2025
GROUPE SCOLAIRE MUANDA / MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3305;Privé;2024-2025
ECOLE CHRETIENNE DE LA GRACE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3306;Privé;2024-2025
ECOLE CHRETIENNE DE LA GRACE/MAT;CD;Kinshasa;NGALIEMA;École maternelle;P3308;Privé;2024-2025
COMPLEXE SCOLAIRE LES DIBOBOL / SECONDAIRE;CD;Kinshasa;NGALIEMA;Lycée;P3315;Privé;2024-2025
COMPLEXE SCOLAIRE LES DIBOBOL / SECONDAIRE;CD;Kinshasa;NGALIEMA;Lycée;P3315-330;Privé;2024-2025
COMPLEXE SCOLAIRE LES DIBOBOL / PRIMAIRE;CD;Kinshasa;NGALIEMA;École primaire;P3318;Privé;2024-2025
COLLEGE ANGELA;CD;Kinshasa;NGALIEMA;Lycée;P3320;Privé;2024-2025
COLLEGE ANGELA;CD;Kinshasa;NGALIEMA;Lycée;P3320-333;Privé;2024-2025
COLLEGE MODERNE CHRETIEN AFI VAINQUEUR;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3325;Privé;2024-2025
COLLEGE THEOPHILE INDEBE;CD;Kinshasa;NGALIEMA;Lycée;P3326;Privé;2024-2025
COLLEGE THEOPHILE INDEBE;CD;Kinshasa;NGALIEMA;Lycée;P3326-336;Privé;2024-2025
COLLEGE THEOPHILE ENDEBE;CD;Kinshasa;NGALIEMA;École maternelle;P3329;Privé;2024-2025
COLLEGE MODERNE AFI VAINQUEUR;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3330;Privé;2024-2025
COLLEGE JOSEPH XIFRE/SECONDAIRE;CD;Kinshasa;NGALIEMA;Lycée;P3331;Privé;2024-2025
COLLEGE JOSEPH XIFRE/SECONDAIRE;CD;Kinshasa;NGALIEMA;Lycée;P3331-340;Privé;2024-2025
COLLEGE XIFRE;CD;Kinshasa;NGALIEMA;École primaire;P3335;Privé;2024-2025
COLLEGE JOSEPH XIFRE/MATERNELLE;CD;Kinshasa;NGALIEMA;École maternelle;P3337;Privé;2024-2025
COMPLEXE SCOLAIRE PERE MPIANA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P334;Privé;2024-2025
COMPLEXE SCOLAIRE LISUNGI;CD;Kinshasa;NGALIEMA;Lycée;P3340;Privé;2024-2025
COMPLEXE SCOLAIRE LISUNGI;CD;Kinshasa;NGALIEMA;Lycée;P3340-345;Privé;2024-2025
ECOLE MATERNELLE MOBUTU;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3344;Privé;2024-2025
GROUPE SCOLAIRE ALFADJIRI;CD;Kinshasa;NGALIEMA;École primaire;P3345;Privé;2024-2025
ECOLE PRIMAIRE MOBUTU;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3346;Privé;2024-2025
COMPLEXE SCOLAIRE LISUNGI;CD;Kinshasa;NGALIEMA;École primaire;P3350;Privé;2024-2025
INSTITUT GEORGES SIRENON;CD;Kinshasa;NGALIEMA;École maternelle;P3355;Privé;2024-2025
ECOLE MATERNELLE MAMA NKUAKIADI;CD;Kinshasa;NGALIEMA;École maternelle;P3357;Privé;2024-2025
ECOLE MATERNELLE SAINT SACREMENT;CD;Kinshasa;NGALIEMA;École maternelle;P3359;Privé;2024-2025
COMPLEXE SCOLAIRE MAYELA;CD;Kinshasa;NGALIEMA;École primaire;P3362;Privé;2024-2025
COMPLEXE SCOLAIRE FATEB ACADEMY;CD;Kinshasa;NGALIEMA;École maternelle;P3364;Privé;2024-2025
COMPLEXE SCOLAIRE FATEB ACADEMY/SEC;CD;Kinshasa;NGALIEMA;À vérifier;P3365;Privé;2024-2025
COMPLEXE SCOLAIRE FATEB ACADEMY/PRIM;CD;Kinshasa;NGALIEMA;École primaire;P3366;Privé;2024-2025
COLLEGE SAPHIRE;CD;Kinshasa;GOMBE;Lycée;P3376;Privé;2024-2025
COLLEGE LES SAPHIRS;CD;Kinshasa;GOMBE;École primaire;P3377;Privé;2024-2025
ECOLE MATERNELLE LES SAPHIRS;CD;Kinshasa;GOMBE;École maternelle;P3380;Privé;2024-2025
COMPLEXE SCOLAIRE ADONAIKE;CD;Kinshasa;NGALIEMA;École maternelle;P3414;Privé;2024-2025
COLLEGE LA GRACE / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3415;Privé;2024-2025
COLLEGE LA GRACE / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3415-362;Privé;2024-2025
COMPLEXE SCOLAIRE ZOMANY / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3418;Privé;2024-2025
COMPLEXE SCOLAIRE REHOBOTH / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3421;Privé;2024-2025
COMPLEXE SCOLAIRE TABERNACLE;CD;Kinshasa;NGALIEMA;École primaire;P3422;Privé;2024-2025
COMPLEXE SCOLAIRE REHOBOTH / MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3424;Privé;2024-2025
COMPLEXE SCOLAIRE BIENHEREUSE ANUARITE;CD;Kinshasa;GOMBE;École maternelle;P3430;Privé;2024-2025
COMPLEXE SCOLAIRE MOYAMBI/ MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3436;Privé;2024-2025
INSTITUT NOA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3438;Privé;2024-2025
COMPLEXE SCOLAIRE DORCAS;CD;Kinshasa;NGALIEMA;École maternelle;P3440;Privé;2024-2025
COMPLEXE SCOLAIRE LA ROSEE;CD;Kinshasa;NGALIEMA;École maternelle;P3441;Privé;2024-2025
ECOLE PRIMAIRE NOA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3443;Privé;2024-2025
COMPLEXE SCOLAIRE ST SACREMENT;CD;Kinshasa;NGALIEMA;École primaire;P3448;Privé;2024-2025
COLLEGE LISUNGAMELI / SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3449;Privé;2024-2025
LYCEE TECHNIQUE ST LOUIS;CD;Kinshasa;NGALIEMA;Lycée;P3450;Privé;2024-2025
COLLEGE LISUNGAMELI / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3452;Privé;2024-2025
COMPLEXE SCOLAIRE URANTIA;CD;Kinshasa;NGALIEMA;École primaire;P3454;Privé;2024-2025
COMPLEXE SCOLAIRE ILENDO;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3455;Privé;2024-2025
LYCEE TECHNIQUE ST LOUIS;CD;Kinshasa;NGALIEMA;École maternelle;P3456;Privé;2024-2025
COMPLEXE SCOLAIRE TOYOKANA II;CD;Kinshasa;NGALIEMA;École primaire;P3460;Privé;2024-2025
COLLEGE SYLVAIN;CD;Kinshasa;NGALIEMA;École primaire;P3466;Privé;2024-2025
GROUPE SCOLAIRE LA RENAISSANCE;CD;Kinshasa;NGALIEMA;École maternelle;P3468;Privé;2024-2025
COMPLEXE SCOLAIRE MA GLOIRE/PRIMAIRE;CD;Kinshasa;NGALIEMA;École primaire;P3473;Privé;2024-2025
COLLEGE COLLEGE ANGELA I;CD;Kinshasa;NGALIEMA;École primaire;P3482;Privé;2024-2025
COMPLEXE SCOLAIRE MAYAMBI / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3483;Privé;2024-2025
COLLEGE ANGELAI;CD;Kinshasa;NGALIEMA;École maternelle;P3488;Privé;2024-2025
COMPLEXE SCOLAIRE DANELLA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P349;Privé;2024-2025
COLLEGE CHRISTIAN COLLEGE MIEL DU ROCHER;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3495;Privé;2024-2025
ECOLE CHRETIENNE LA PRUNELLE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3518;Privé;2024-2025
COMPLEXE SCOLAIRE MAMA ELISABETH;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3522;Privé;2024-2025
COMPLEXE SCOLAIRE MAMA ELISABETH;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3522-391;Privé;2024-2025
COLLEGE PRINCE DE LA PAIX;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3523;Privé;2024-2025
ECOLE MATERNELLE ELIKIA VILLAGE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3525;Privé;2024-2025
COMPLEXE SCOLAIRE KROUKROU LES PETITIS;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3526;Privé;2024-2025
COMPLEXE SCOLAIRE HUMANITE NOUVELLE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3528;Privé;2024-2025
GROUPE SCOLAIRE MONT HERMON;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3534;Privé;2024-2025
COMPLEXE SCOLAIRE MADAME LE CANDELE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3537;Privé;2024-2025
COMPLEXE SCOLAIRE LE PANTHEON;CD;Kinshasa;KINSHASA;Lycée;P3542;Privé;2024-2025
COMPLEXE SCOLAIRE LE PANTHEON;CD;Kinshasa;KINSHASA;Lycée;P3542-399;Privé;2024-2025
COLLEGE PRINCE DE LA PAIX;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3547;Privé;2024-2025
COLLEGE JOHN MAMBUENI;CD;Kinshasa;NGALIEMA;École maternelle;P355;Privé;2024-2025
COLLEGE DE LA PAIX;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3557;Privé;2024-2025
COLLEGE MARANATHA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3561;Privé;2024-2025
ECOLE CHRETIENNE D ABONDANCE LA PRUNELLE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3567;Privé;2024-2025
ECOLE MATERNELLE MGR BOKELENE;CD;Kinshasa;GOMBE;École maternelle;P3572;Privé;2024-2025
COMPLEXE SCOLAIRE LES MICKEY / MATERNELLE;CD;Kinshasa;NGALIEMA;École maternelle;P3573;Privé;2024-2025
INSTITUT PERECIERVIDE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3597;Privé;2024-2025
COMPLEXE SCOLAIRE MAMAN JEANNE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3599;Privé;2024-2025
ECOLE PRIMAIRE REV KIFU;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3606;Privé;2024-2025
GROUPE SCOLAIRE SAINT VINCENT DE PAUL;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3610;Privé;2024-2025
COMPLEXE SCOLAIRE MBUNGU;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3611;Privé;2024-2025
COMPLEXE SCOLAIRE LA ROSEE;CD;Kinshasa;NGALIEMA;École primaire;P3620;Privé;2024-2025
COMPLEXE SCOLAIRE AURORE;CD;Kinshasa;NGALIEMA;Lycée;P363;Privé;2024-2025
COMPLEXE SCOLAIRE VIE NOUVELLE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3630;Privé;2024-2025
COLLEGE LE GRAIN DE SEMENCE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3634;Privé;2024-2025
COLLEGE LE GRAIN DE SENEVE;CD;Kinshasa;NGALIEMA;École maternelle;P3635;Privé;2024-2025
COMPLEXE SCOLAIRE SAINTE THERESE;CD;Kinshasa;NGALIEMA;École maternelle;P3640;Privé;2024-2025
COMPLEXE SCOLAIRE BAYINAMENE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3653;Privé;2024-2025
COMPLEXE SCOLAIRE SHEIKH HADANBEI;CD;Kinshasa;LINGWALA;École primaire;P3657;Privé;2024-2025
ECOLE PRIMAIRE NOVA ELIGO;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3661;Privé;2024-2025
COMPLEXE SCOLAIRE LES COLOMBES;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3663;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P367;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P367-423;Privé;2024-2025
COMPLEXE SCOLAIRE LISANGA/SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3676;Privé;2024-2025
COMPLEXE SCOLAIRE LISANGA/SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3676-425;Privé;2024-2025
COMPLEXE SCOLAIRE MADAME CANDOLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P368;Privé;2024-2025
COMPLEXE SCOLAIRE MAMAN CANDELE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P369;Privé;2024-2025
ECOLE PRIMAIRE MAMA NGUNDU;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3690;Privé;2024-2025
COMPLEXE SCOLAIRE LES BONS PETITS;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3691;Privé;2024-2025
COMPLEXE SCOLAIRE ALEXIA II / PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3694;Privé;2024-2025
ECOLE PRIMAIRE NOVA ELIGO;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3695;Privé;2024-2025
COMPLEXE SCOLAIRE TUBAY;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3706;Privé;2024-2025
COLLEGE EMMANUEL;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3712;Privé;2024-2025
COLLEGE EMMANUEL;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3712-434;Privé;2024-2025
COMPLEXE SCOLAIRE NODABS;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3722;Privé;2024-2025
COMPLEXE SCOLAIRE NODABES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3723;Privé;2024-2025
COMPLEXE SCOLAIRE NODABES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3723-437;Privé;2024-2025
COMPLEXE SCOLAIRE NGEMBA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3724;Privé;2024-2025
COMPLEXE SCOLAIRE NGEMBA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3724-439;Privé;2024-2025
COMPLEXE SCOLAIRE LES OSCARS;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3725;Privé;2024-2025
COMPLEXE SCOLAIRE MAMA KATE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3727;Privé;2024-2025
COMPLEXE SCOLAIRE COCODEM;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3733;Privé;2024-2025
COMPLEXE SCOLAIRE REV NTOMBO;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3734;Privé;2024-2025
COMPLEXE SCOLAIRE REV NTOMBO;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3734-444;Privé;2024-2025
COLLEGE MARIE SAINTE MERE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3735;Privé;2024-2025
ECOLE PRIMAIRE PAP JOSEPH;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3748;Privé;2024-2025
COLLEGE ST FABRINA/SECONDAIRE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3749;Privé;2024-2025
COLLEGE SAINT FABRINA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P375;Privé;2024-2025
COLLEGE ST FABRINA/ PRIMAIRE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3752;Privé;2024-2025
COLLEGE ST FABRINA;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3756;Privé;2024-2025
ECOLE PRIMAIRE NOTRE DAME DE FATIMA;CD;Kinshasa;GOMBE;École primaire;P377;Privé;2024-2025
COMPLEXE SCOLAIRE EMMANUEL/PRIM;CD;Kinshasa;NGALIEMA;École primaire;P3773;Privé;2024-2025
COLLEGE RAMS;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3777;Privé;2024-2025
COLLEGE ST RAMS;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3779;Privé;2024-2025
COLLEGE LES AMIS DE LA REUSSITE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3783;Privé;2024-2025
ECOLE PRIMAIRE CHRET.EMMANUEL;CD;Kinshasa;GOMBE;École maternelle;P3784;Privé;2024-2025
COLLEGE ESENGO;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3787;Privé;2024-2025
GROUPE SCOLAIRE VINCENT DE PAUL;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3793;Privé;2024-2025
COLLEGE BOYOKANI;CD;Kinshasa;MONT-NGAFUL A;École primaire;P380;Privé;2024-2025
COLLEGE MARIE NOTRE MERE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3822;Privé;2024-2025
GROUPE SCOLAIRE KROUKROU LES PETITS PIGEON;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3824;Privé;2024-2025
COMPLEXE SCOLAIRE JULES CHEVALIER/MAT;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3826;Privé;2024-2025
COLLEGE MARIE NOTRE MERE;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3829;Privé;2024-2025
ECOLE PRIMAIRE PSAUMES;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3833;Privé;2024-2025
COMPLEXE SCOLAIRE MAMAN MALEHU/SEC;CD;Kinshasa;NGALIEMA;Lycée;P3888;Privé;2024-2025
COLLEGE SAINT DENIS;CD;Kinshasa;MONT-NGAFUL A;École primaire;P389;Privé;2024-2025
COMPLEXE SCOLAIRE SANIT PIERRE;CD;Kinshasa;KINSHASA;École primaire;P3890;Privé;2024-2025
COLLEGE DENIS SAINT;CD;Kinshasa;MONT-NGAFUL A;Lycée;P390;Privé;2024-2025
COLLEGE SAINT CLAIRE II;CD;Kinshasa;NGALIEMA;École maternelle;P3913;Privé;2024-2025
COLLEGE SAINT CLAIRE II;CD;Kinshasa;NGALIEMA;Lycée;P3916;Privé;2024-2025
ECOLE PRIMAIRE KWINY;CD;Kinshasa;NGALIEMA;École primaire;P3922;Privé;2024-2025
COMPLEXE SCOLAIRE PASTEUR KUEMBE;CD;Kinshasa;NGALIEMA;École primaire;P3925;Privé;2024-2025
INSTITUT AURORA;CD;Kinshasa;GOMBE;École primaire;P3959;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES BRILLANTES;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3981;Privé;2024-2025
COMPLEXE SCOLAIRE DR GILBERT KIENA / MATERNELLE;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P3982;Privé;2024-2025
ECOLE COURS SENEQUE;CD;Kinshasa;GOMBE;Lycée;P3983;Privé;2024-2025
COMPLEXE SCOLAIRE LES ETOILES BRILLANTES;CD;Kinshasa;MONT-NGAFUL A;Lycée;P3985;Privé;2024-2025
ECOLE COURS SENEQUE;CD;Kinshasa;GOMBE;École primaire;P3986;Privé;2024-2025
COMPLEXE SCOLAIRE KABEYA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3987;Privé;2024-2025
COMPLEXE SCOLAIRE DR GILBERT KIENA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3988;Privé;2024-2025
COMPLEXE SCOLAIRE MIRADI/PRIM;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3996;Privé;2024-2025
COMPLEXE SCOLAIRE AMANI;CD;Kinshasa;MONT-NGAFUL A;École primaire;P3998;Privé;2024-2025
COMPLEXE SCOLAIRE DR GILBERT KIENA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4001;Privé;2024-2025
COMPLEXE SCOLAIRE DR GILBERT KIENA;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4001-484;Privé;2024-2025
ECOLE AMANI;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4006;Privé;2024-2025
COLLEGE MODERNE PAPA NICOLAS KAMBILO;CD;Kinshasa;MONT-NGAFUL A;École maternelle;P4013;Privé;2024-2025
COLLEGE SANTO BENEDICTO;CD;Kinshasa;MONT-NGAFUL A;École primaire;P4021;Privé;2024-2025
COMPLEXE SCOLAIRE MAYALA;CD;Kinshasa;MONT-NGAFUL A;École primaire;P4025;Privé;2024-2025
COLLEGE CHRISTIAN COLLEGE MIEL DU ROCHER;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4037;Privé;2024-2025
ECOLE PETIT COLLEGE TECHNOLOGIE MODERNE;CD;Kinshasa;NGALIEMA;Lycée;P4040;Privé;2024-2025
ECOLE PETIT COLLEGE TECHNOLOGIE MODERNE;CD;Kinshasa;NGALIEMA;Lycée;P4040-491;Privé;2024-2025
COLLEGE SYLVAIN;CD;Kinshasa;NGALIEMA;Lycée;P4048;Privé;2024-2025
COLLEGE SYLVAIN;CD;Kinshasa;NGALIEMA;Lycée;P4048-493;Privé;2024-2025
ECOLE TECHNOLOGIQUE MODERNE LE PALMIER;CD;Kinshasa;NGALIEMA;Lycée;P4050;Privé;2024-2025
ECOLE TECHNOLOGIQUE MODERNE LE PALMIER;CD;Kinshasa;NGALIEMA;Lycée;P4050-495;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT FELIX;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4061;Privé;2024-2025
COMPLEXE SCOLAIRE SAINT FELIX;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4061-497;Privé;2024-2025
COLLEGE J AIME MON PAYS;CD;Kinshasa;NGALIEMA;École maternelle;P4063;Privé;2024-2025
COLLEGE REHOBHOTH;CD;Kinshasa;LINGWALA;École maternelle;P4064;Privé;2024-2025
COMPLEXE SCOLAIRE VIE NOUVELLE;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4065;Privé;2024-2025
COMPLEXE SCOLAIRE NOVA ELIGO;CD;Kinshasa;MONT-NGAFUL A;Lycée;P4067;Privé;2024-2025
COMPLEXE SCOLAIRE CHRIST SAUVEUR;CD;Kinshasa;MONT-NGAFUL A;Lycée;P41;Privé;2024-2025
