nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
LYCEE ANTENOR FIRMIN;HT;Nord;CAP-HAITIEN;Lycée;HTI-00001;Public;2024-2025
LYCEE BOISROND TONNERRE;HT;Nord;CAP-HAITIEN;Lycée;HTI-00002;Public;2024-2025
Lycée des Jeunes Filles;HT;Nord;CAP-HAITIEN;Lycée;HTI-00003;Public;2024-2025
Lycée François Capois;HT;Nord;CAP-HAITIEN;Lycée;HTI-00004;Public;2024-2025
Lycée Henry Christophe;HT;Nord;CAP-HAITIEN;Lycée;HTI-00005;Public;2024-2025
Lycée Jean Baptiste Boukman;HT;Nord;CAP-HAITIEN;Lycée;HTI-00006;Public;2024-2025
Lycée Mesmin Gabriel;HT;Nord;CAP-HAITIEN;Lycée;HTI-00007;Public;2024-2025
Lycée National de Sainte Philomène;HT;Nord;CAP-HAITIEN;Lycée;HTI-00008;Public;2024-2025
Lycee Paul Eugene Magloire de Quartier Morin;HT;Nord;CAP-HAITIEN;Lycée;HTI-00009;Public;2024-2025
Lycée Phillippe Guerrier;HT;Nord;CAP-HAITIEN;Lycée;HTI-00010;Public;2024-2025
Lycee Toussaint Louverture de Breda;HT;Nord;CAP-HAITIEN;Lycée;HTI-00011;Public;2024-2025
Lycée Jean Louis Pierrot de l’Acul du Nord;HT;Nord;ACUL DU NORD;Lycée;HTI-00012;Public;2024-2025
Lycée National Jacques 1er de Camp Louise;HT;Nord;ACUL DU NORD;Lycée;HTI-00013;Public;2024-2025
LYCEE NATIONAL JACQUES ROUMAIN;HT;Nord;ACUL DU NORD;Lycée;HTI-00014;Public;2024-2025
Lycée Oswald Durand;HT;Nord;ACUL DU NORD;Lycée;HTI-00015;Public;2024-2025
Lycée Jean-Baptiste Cinéas;HT;Nord;LIMBE;Lycée;HTI-00016;Public;2024-2025
LYCEE LUC STEPHEN DE BAS-LIMBE;HT;Nord;LIMBE;Lycée;HTI-00017;Public;2024-2025
Lycée Nationale Jean-Jacques Acaau;HT;Nord;LIMBE;Lycée;HTI-00018;Public;2024-2025
Lycée National Mackandal;HT;Nord;LIMBE;Lycée;HTI-00019;Public;2024-2025
Lycée Padre Jean de Petit Bourg de Borgne;HT;Nord;LIMBE;Lycée;HTI-00020;Public;2024-2025
Lycee Gregoire Eugene;HT;Nord;BAHON;Lycée;HTI-00021;Public;2024-2025
Lycée Jean-Jacques Dessalines;HT;Nord;GRANDE-RIVIERE DU NORD;Lycée;HTI-00022;Public;2024-2025
Lycée Tricentenaire;HT;Nord;GRANDE-RIVIERE DU NORD;Lycée;HTI-00023;Public;2024-2025
Lycée de Plaisance;HT;Nord;PLAISANCE;Lycée;HTI-00024;Public;2024-2025
Lycee National de Pilate;HT;Nord;PILATE;Lycée;HTI-00025;Public;2024-2025
Lycée National de Dondon;HT;Nord;DONDON;Lycée;HTI-00026;Public;2024-2025
LYCEE ANTENOR FIRMIN;HT;Nord;RANQUITE;Lycée;HTI-00027;Public;2024-2025
LYCEE DE LA VICTOIRE;HT;Nord;LA VICTOIRE;Lycée;HTI-00028;Public;2024-2025
Lycée National Charlemagne Péralte;HT;Nord;SAINT RAPHAEL;Lycée;HTI-00029;Public;2024-2025
Lycée National de Pignon;HT;Nord;PIGNON;Lycée;HTI-00030;Public;2024-2025
LYCEE MARIE LOUISE COADAVID;HT;Nord;MILOT;Lycée;HTI-00031;Public;2024-2025
TERTULLIEN GUILBAUD;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00032;Public;2024-2025
FRANCOIS CAPPOIX;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00033;Public;2024-2025
STENIO VINCENT;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00034;Public;2024-2025
ETZER VILAIRE;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00035;Public;2024-2025
PERE JEAN MARY VINCENT;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00036;Public;2024-2025
SUREMA GUERRIER;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00037;Public;2024-2025
ORIUS PAULTRE;HT;Nord-Ouest;La Pointe;Non précisé;HTI-00038;Public;2024-2025
JUSTIN L'HERISSON;HT;Nord-Ouest;Anse-à-Foleur;Non précisé;HTI-00039;Public;2024-2025
FRANCOIS CAPOIX;HT;Nord-Ouest;Chansolme;Non précisé;HTI-00040;Public;2024-2025
JACQUES STEOHEN ALEXIS;HT;Nord-Ouest;Bassin Bleu;Non précisé;HTI-00041;Public;2024-2025
LA MENNAIS;HT;Nord-Ouest;Saint Louis du Nord;Non précisé;HTI-00042;Public;2024-2025
SERGE PETIT FRERE;HT;Nord-Ouest;Saint Louis du Nord;Non précisé;HTI-00043;Public;2024-2025
LA NATIVITE;HT;Nord-Ouest;La Tortue;Non précisé;HTI-00044;Public;2024-2025
LOUIS JOSEPH JANVIER;HT;Nord-Ouest;Jean Rabel;Non précisé;HTI-00045;Public;2024-2025
DOMINIQUE SAVIO;HT;Nord-Ouest;Jean Rabel;Non précisé;HTI-00046;Public;2024-2025
KESNEL LAGUERRE;HT;Nord-Ouest;Jean Rabel;Non précisé;HTI-00047;Public;2024-2025
WILFRID SAINVIL;HT;Nord-Ouest;Jean Rabel;Non précisé;HTI-00048;Public;2024-2025
DOCIMA DORSAINVIL;HT;Nord-Ouest;Mole St-Nicolas;Non précisé;HTI-00049;Public;2024-2025
LA DECOUVERTE;HT;Nord-Ouest;Mole St-Nicolas;Non précisé;HTI-00050;Public;2024-2025
THOMAS MADIOU;HT;Nord-Ouest;Mole St-Nicolas;Non précisé;HTI-00051;Public;2024-2025
MENELAS BORDES;HT;Nord-Ouest;Bombardopolis;Non précisé;HTI-00052;Public;2024-2025
JACQUES ROUMAIN;HT;Nord-Ouest;Bombardopolis;Non précisé;HTI-00053;Public;2024-2025
PERE REYNALD CLERISME;HT;Nord-Ouest;Port-de-Paix;Non précisé;HTI-00054;Public;2024-2025
LOUIS L'HERISSON;HT;Nord-Ouest;Bassin Bleu;Non précisé;HTI-00055;Public;2024-2025
Lycée la Renaissance de Fort-Liberte;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00056;Public;2024-2025
Lycée National de Ferrier;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00057;Public;2024-2025
Lycée National de Fort-Liberté;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00058;Public;2024-2025
Lycée National des Perches;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00059;Public;2024-2025
Lycée National de Vallières;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00060;Public;2024-2025
Lycée Capois la Mort;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00061;Public;2024-2025
Lycee Jean Mary Vincent de Mont-Organisé;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00062;Public;2024-2025
Lycee National de Capotille;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00063;Public;2024-2025
Lycée National Philippe Barthelemy de Carice;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00064;Public;2024-2025
Lycee Rene Theodore de Ouanaminthe;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00065;Public;2024-2025
Lycée Anténor Firmin de Caracol;HT;Nord-Est;TROU-DU-NORD;Lycée;HTI-00066;Public;2024-2025
Lycee Charlemagne Peralte de Ste Suzanne;HT;Nord-Est;TROU-DU-NORD;Lycée;HTI-00067;Public;2024-2025
Lycee Gabriel Bien-Aime du Trou du Nord;HT;Nord-Est;TROU-DU-NORD;Lycée;HTI-00068;Public;2024-2025
Lycée National Henry Christophe de Trou du Nord;HT;Nord-Est;TROU-DU-NORD;Lycée;HTI-00069;Public;2024-2025
Lycée National Salomon Bellerive de Dupity;HT;Nord-Est;TROU-DU-NORD;Lycée;HTI-00070;Public;2024-2025
Lycée National de Terrier Rouge;HT;Nord-Est;TERRIER-ROUGE;Lycée;HTI-00071;Public;2024-2025
Lycée National Romulus Pierre;HT;Nord-Est;TERRIER-ROUGE;Lycée;HTI-00072;Public;2024-2025
Lycé Fortuné Audate de Mombin Crochu;HT;Nord-Est;MOMBIN CROCHU;Non précisé;HTI-00073;Public;2024-2025
Lycée de l'Acul des Pins;HT;Nord-Est;OUANAMINTHE;Lycée;HTI-00074;Public;2024-2025
Lycee de l'Acul Samedi;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00075;Public;2024-2025
Lycee Malfety;HT;Nord-Est;FORT-LIBERTE;Lycée;HTI-00076;Public;2024-2025
Lycee de Bois de Laurence;HT;Nord-Est;MOMBIN CROCHU;Lycée;HTI-00077;Public;2024-2025
Lycée Augustin Clerveaux;HT;Artibonite;GONAIVES;Lycée;HTI-00078;Public;2024-2025
Lycée du Bicentenaire des Gonaïves;HT;Artibonite;GONAIVES;Lycée;HTI-00079;Public;2024-2025
Lycée Fabre Geffrard d’Anse Rouge;HT;Artibonite;GONAIVES;Lycée;HTI-00080;Public;2024-2025
Lycée Fabre Geffrard des Gonaïves;HT;Artibonite;GONAIVES;Lycée;HTI-00081;Public;2024-2025
Lycée Jean Robert Cius;HT;Artibonite;GONAIVES;Lycée;HTI-00082;Public;2024-2025
Lycée Louis Diaquoi;HT;Artibonite;GONAIVES;Lycée;HTI-00083;Public;2024-2025
Lycée Toussaint Louverture;HT;Artibonite;GONAIVES;Lycée;HTI-00084;Public;2024-2025
Lycée Sténio Vincent;HT;Artibonite;SAINT-MARC;Lycée;HTI-00085;Public;2024-2025
Lycée Jacques Stephen Alexis de Verrettes;HT;Artibonite;VERRETTES;Lycée;HTI-00086;Public;2024-2025
Lycee National de la Chapelle;HT;Artibonite;VERRETTES;Lycée;HTI-00087;Public;2024-2025
Lycée de Desdunes;HT;Artibonite;DESSALINES;Lycée;HTI-00088;Public;2024-2025
Lycée Jacques 1er de Dessalines;HT;Artibonite;DESSALINES;Lycée;HTI-00089;Public;2024-2025
Lycée National de l'Estère;HT;Artibonite;DESSALINES;Lycée;HTI-00090;Public;2024-2025
Lycee National de Rossignol;HT;Artibonite;DESSALINES;Lycée;HTI-00091;Public;2024-2025
Lycée Charlemagne Péralte;HT;Artibonite;SAINT MICHEL DE L'ATTALAYE;Lycée;HTI-00092;Public;2024-2025
LYCEE NATIONAL DE LIANCOURT;HT;Artibonite;LIANCOURT;Lycée;HTI-00093;Public;2024-2025
Lycée Jacques Roumain;HT;Artibonite;GROS MORNE;Lycée;HTI-00094;Public;2024-2025
Lycée Henri Christophe;HT;Artibonite;PETITE RIVIERE DE L'ARTIBONITE;Lycée;HTI-00095;Public;2024-2025
Lycée la Nativité de Terre-Neuve;HT;Artibonite;TERRE-NEUVE;Lycée;HTI-00096;Public;2024-2025
Lycée National de Coridon;HT;Artibonite;ANSE-ROUGE;Lycée;HTI-00097;Public;2024-2025
Lycée Dumarsais Estimé des Desarmes;HT;Artibonite;VERRETTES;Lycée;HTI-00098;Public;2024-2025
Lycée National de Borel;HT;Artibonite;VERRETTES;Lycée;HTI-00099;Public;2024-2025
Lycee Antoine Simon;HT;Sud;CAYES;Lycée;HTI-00100;Public;2024-2025
Lycée Jean Claudy Museau;HT;Sud;CAYES;Lycée;HTI-00101;Public;2024-2025
Lycée Philippe Guerrier;HT;Sud;CAYES;Lycée;HTI-00102;Public;2024-2025
Lycée de Ferme-Leblanc;HT;Sud;CAMP-PERRIN;Lycée;HTI-00103;Public;2024-2025
Lycée Nicolas Geffrard;HT;Sud;CAMP-PERRIN;Lycée;HTI-00104;Public;2024-2025
Lycée Pierre Sully;HT;Sud;AQUIN;Lycée;HTI-00105;Public;2024-2025
Lycée de Port-a-Piment;HT;Sud;COTEAUX;Lycée;HTI-00106;Public;2024-2025
Lycée de Roche à Bateau;HT;Sud;COTEAUX;Lycée;HTI-00107;Public;2024-2025
Lycée Saint Pierre;HT;Sud;COTEAUX;Lycée;HTI-00108;Public;2024-2025
Lycée de Débouchette;HT;Sud;PORT-SALUT;Lycée;HTI-00109;Public;2024-2025
Lycée de Port-Salut;HT;Sud;PORT-SALUT;Lycée;HTI-00110;Public;2024-2025
Lycée d'Arniquet;HT;Sud;CARREFOUR-JOUTE;Lycée;HTI-00111;Public;2024-2025
LYCEE DE FONFREDE;HT;Sud;CAYES;Lycée;HTI-00112;Public;2024-2025
Lycée de Saint Jean du Sud;HT;Sud;CARREFOUR-JOUTE;Lycée;HTI-00113;Public;2024-2025
Chardonnières;HT;Sud;Lycée des Chardonnières;Non précisé;HTI-00114;Public;2024-2025
Les Anglais;HT;Sud;Lycée Jean Poupas;Non précisé;HTI-00115;Public;2024-2025
Tiburon;HT;Sud;Lycée Romenus A. Romain;Non précisé;HTI-00116;Public;2024-2025
St Louis du Sud;HT;Sud;Lycée Boisrond Tonnerre;Non précisé;HTI-00117;Public;2024-2025
Cavaillon;HT;Sud;Lycee Platel Mageste;Non précisé;HTI-00118;Public;2024-2025
Ile a Vache;HT;Sud;Lycee CLAUDE Sylvio;Non précisé;HTI-00119;Public;2024-2025
FITO GRACIA;HT;Ouest;GRANDGOAVE;Non précisé;HTI-00120;Public;2024-2025
HENRI CHRISTOPHE DE DIQUINI;HT;Ouest;CARREFOUR;Non précisé;HTI-00121;Public;2024-2025
ALEXANDRE PETION;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00122;Public;2024-2025
JEAN JACQUES DESSALINES;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00123;Public;2024-2025
TOUSSAINT LOUVERTURE;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00124;Public;2024-2025
ANTOINE ETG.IZMERY;HT;Ouest;DELMAS;Non précisé;HTI-00125;Public;2024-2025
HORATIUS LAVENTURE;HT;Ouest;DELMAS;Non précisé;HTI-00126;Public;2024-2025
BENOIT BATRAVILLE;HT;Ouest;PETION-VILLE;Non précisé;HTI-00127;Public;2024-2025
JEREMIE ELIAZER DE CASAL;HT;Ouest;CABARET;Non précisé;HTI-00128;Public;2024-2025
CENT CINQUANTENAIRE;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00129;Public;2024-2025
FRITZ PIERRE LOUIS AM/PM;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00130;Public;2024-2025
CARREFOUR FEUILLES;HT;Ouest;PORT-AU-PRINCE;Non précisé;HTI-00131;Public;2024-2025
CORNILLON GRAND BOIS;HT;Ouest;CROIX-DES-BOUQUET;Non précisé;HTI-00132;Public;2024-2025
FLORVIL H. DE THOMAZEAU;HT;Ouest;CROIX-DES-BOUQUET;Non précisé;HTI-00133;Public;2024-2025
JEAN MARIE VINCENT;HT;Ouest;TABARRE;Non précisé;HTI-00134;Public;2024-2025
L'AMITIER DE GANTHIER;HT;Ouest;GANTHIER;Non précisé;HTI-00135;Public;2024-2025
LYCEE NATIONAL DE MONTROUIS;HT;Ouest;MONTROUIS;Lycée;HTI-00136;Public;2024-2025
LYCEE DE CABARET;HT;Ouest;CABARET;Lycée;HTI-00137;Public;2024-2025
LYCEE JACQUESIer;HT;Ouest;CROIX-DES-BOUQUET;Lycée;HTI-00138;Public;2024-2025
LYCEE NATIONAL DE DUMAY;HT;Ouest;CROIX-DES-BOUQUET;Lycée;HTI-00139;Public;2024-2025
LOUISJOSEPHJANVIER;HT;Ouest;CARREFOUR;Non précisé;HTI-00140;Public;2024-2025
AMB.TOUSSAINTDECORNILLON;HT;Ouest;CROIX-DES-BOUQUET;Non précisé;HTI-00141;Public;2024-2025
LYCEE DE L'ANSE-A-GALET;HT;Ouest;ANSE-A-GALET;Lycée;HTI-00142;Public;2024-2025
LYCEE DE GROSMANGLES;HT;Ouest;ANSE-A-GALET;Lycée;HTI-00143;Public;2024-2025
LYCEE DE POINTE-A-RAQUETTES;HT;Ouest;POINTE-A-RAQUETTES;Lycée;HTI-00144;Public;2024-2025
LYCEEEDMONDLAFORET;HT;Ouest;POINTE-A-RAQUETTES;Lycée;HTI-00145;Public;2024-2025
LYCEEANACAONADELEOGANE;HT;Ouest;LEOGANE;Lycée;HTI-00146;Public;2024-2025
LYCEE NATIONAL DE PETION-VILLE;HT;Ouest;PETION-VILLE;Lycée;HTI-00147;Public;2024-2025
LYCEE FAUSTIN SOULOUQUE;HT;Ouest;PETIT-GOAVE;Lycée;HTI-00148;Public;2024-2025
JACQUES ROUMAIN;HT;Ouest;CARREFOUR;Non précisé;HTI-00149;Public;2024-2025
LYCEE ROSELINE VAVAL;HT;Ouest;PETIT-GOAVE;Lycée;HTI-00150;Public;2024-2025
LYCEE DE FONDVERRETTES;HT;Ouest;FOND VERRETTES;Lycée;HTI-00151;Public;2024-2025
LYCEE PIERREE.DANIEL FIGNOLE;HT;Ouest;DELMAS;Lycée;HTI-00152;Public;2024-2025
LYCEE CHARLES BELAIR;HT;Ouest;ARCAHAIE;Lycée;HTI-00153;Public;2024-2025
LYCEE CITE SOLEIL;HT;Ouest;CITESOLEIL;Lycée;HTI-00154;Public;2024-2025
LYCEE ANTENOR FIRMIN;HT;Ouest;PORT-AU-PRINCE;Lycée;HTI-00155;Public;2024-2025
LYCEE MARIE JEANNE;HT;Ouest;PORT-AU-PRINCE;Lycée;HTI-00156;Public;2024-2025
LYCEESIBERT;HT;Ouest;CROIX-DES-BOUQUET;Lycée;HTI-00157;Public;2024-2025
LYCEE DUVIVIER DE CITE SOLEIL;HT;Ouest;CITESOLEIL;Lycée;HTI-00158;Public;2024-2025
LYCEE LASALINE;HT;Ouest;LASALINE;Lycée;HTI-00159;Public;2024-2025
LYCEE GUY FRANCOIS MALARY;HT;Ouest;DELMAS;Lycée;HTI-00160;Public;2024-2025
LYCEE BREDA DE CANAAN;HT;Ouest;CROIX-DES-BOUQUET;Lycée;HTI-00161;Public;2024-2025
LYCEE RENE PREVAL DE CANAAN;HT;Ouest;CROIX-DES-BOUQUET;Lycée;HTI-00162;Public;2024-2025
LYCEE C. BERNARD;HT;Ouest;PETION-VILLE;Lycée;HTI-00163;Public;2024-2025
LYCEE DE GRESSIER;HT;Ouest;GRESSIER;Lycée;HTI-00164;Public;2024-2025
LYCEE NATIONAL DE TROUIN;HT;Ouest;LEOGANE;Lycée;HTI-00165;Public;2024-2025
Lycée Capois la Mort de Thomassique;HT;Centre;HINCHE;Lycée;HTI-00166;Public;2024-2025
LYCEE CHARLEMAGNE PERALTE DE HINCHE;HT;Centre;HINCHE;Lycée;HTI-00167;Public;2024-2025
Lycee de Colladere;HT;Centre;HINCHE;Lycée;HTI-00168;Public;2024-2025
Lycée Dumarsais Estimé de Hinche;HT;Centre;HINCHE;Lycée;HTI-00169;Public;2024-2025
Lycée Joseph Pierre Sully de Maïssade;HT;Centre;HINCHE;Lycée;HTI-00170;Public;2024-2025
Lycée National de Thomonde;HT;Centre;HINCHE;Lycée;HTI-00171;Public;2024-2025
Lycée Stenio Vincent;HT;Centre;HINCHE;Lycée;HTI-00172;Public;2024-2025
Lycée Vaudré Bellot;HT;Centre;HINCHE;Lycée;HTI-00173;Public;2024-2025
Lycée Benoit Batraville;HT;Centre;MIREBALAIS;Lycée;HTI-00174;Public;2024-2025
LYCEE DIJON JEAN GILLES;HT;Centre;MIREBALAIS;Lycée;HTI-00175;Public;2024-2025
Lycée National de Mirebalais;HT;Centre;MIREBALAIS;Lycée;HTI-00176;Public;2024-2025
Lycée de Lascahobas;HT;Centre;LASCAHOBAS;Lycée;HTI-00177;Public;2024-2025
Lycée Jean Pierre Louis de Savanette;HT;Centre;LASCAHOBAS;Lycée;HTI-00178;Public;2024-2025
Lycée Charlemagne Péralte de Belladère;HT;Centre;BELLADERE;Lycée;HTI-00179;Public;2024-2025
Lycée Alexandre Pétion de Ti Lory;HT;Centre;CERCA LA SOURCE;Lycée;HTI-00180;Public;2024-2025
Lycée Nord Alexis;HT;Grand'Anse;Nord Pierre, Brouette;Lycée;HTI-00181;Public;2024-2025
Lycée de Jeunes Filles;HT;Grand'Anse;Source dommage;Lycée;HTI-00182;Public;2024-2025
Lycée St Luc;HT;Grand'Anse;Ste Hélène;Lycée;HTI-00183;Public;2024-2025
Lycée de Paul Ronk de lan Lundy;HT;Grand'Anse;Lan Lundy, 9 Section;Lycée;HTI-00184;Public;2024-2025
Lycée Immaculée Conception;HT;Grand'Anse;Centre-ville;Lycée;HTI-00185;Public;2024-2025
Lycée de Beaumont;HT;Grand'Anse;La Providence;Lycée;HTI-00186;Public;2024-2025
Lycée de Corail;HT;Grand'Anse;Centre-ville;Lycée;HTI-00187;Public;2024-2025
Lycée de Pestel;HT;Grand'Anse;Centre-ville;Lycée;HTI-00188;Public;2024-2025
Lycée de Duchity;HT;Grand'Anse;Duchity;Lycée;HTI-00189;Public;2024-2025
Lycée St Louis Gonzague;HT;Grand'Anse;Centre-ville;Lycée;HTI-00190;Public;2024-2025
Lycée des Abricots;HT;Grand'Anse;Burotte;Lycée;HTI-00191;Public;2024-2025
Lycée de St Victor;HT;Grand'Anse;St Victor;Lycée;HTI-00192;Public;2024-2025
Lycée de Marfranc;HT;Grand'Anse;Marfranc;Lycée;HTI-00193;Public;2024-2025
Lycée de Moron;HT;Grand'Anse;Moron;Lycée;HTI-00194;Public;2024-2025
Lycée de Chambellan;HT;Grand'Anse;Chambellan;Lycée;HTI-00195;Public;2024-2025
Lycée de Dame Marie;HT;Grand'Anse;Dame Marie;Lycée;HTI-00196;Public;2024-2025
Lycée de l’Anse d’Hainault;HT;Grand'Anse;Anse d’Hainault;Lycée;HTI-00197;Public;2024-2025
Lycée des Irois;HT;Grand'Anse;Irois;Lycée;HTI-00198;Public;2024-2025
Lycée des Cayimittes;HT;Grand'Anse;Cayimittes;Lycée;HTI-00199;Public;2024-2025
Lycée de Carrefour Sanon;HT;Grand'Anse;Jérémie;Lycée;HTI-00200;Public;2024-2025
Lycée de Prévilé;HT;Grand'Anse;Jérémie;Lycée;HTI-00201;Public;2024-2025
Lycée Bellony Buissereth de Fond des Blancs;HT;Nippes;Miragoȃne;Lycée;HTI-00202;Public;2024-2025
Lycée Jacques Prévert de Miragoȃne;HT;Nippes;Miragoȃne;Lycée;HTI-00203;Public;2024-2025
Lycée National Boisrond Tonnerre;HT;Nippes;Anse-à-Veau;Lycée;HTI-00204;Public;2024-2025
Lycée technique agricole de Petit Trou de Nippes;HT;Nippes;Petit Trou de Nippes;Lycée;HTI-00205;Public;2024-2025
Lycée Sainte Catherine d'Arnauld;HT;Nippes;Arnauld;Lycée;HTI-00206;Public;2024-2025
Lycée National de Bouzi;HT;Nippes;Fond des Nègres;Lycée;HTI-00207;Public;2024-2025
Lycée Saint Joseph de Pemerle;HT;Nippes;Fond des Nègres;Lycée;HTI-00208;Public;2024-2025
Lycée St Pierre des Baradères;HT;Nippes;Baradères;Lycée;HTI-00209;Public;2024-2025
Lycée Alcibiade Fleury Battier;HT;Nippes;Petite Rivière de Nippes;Lycée;HTI-00210;Public;2024-2025
Lycée des Jeunes Filles de Miragoȃne;HT;Nippes;Miragoȃne;Lycée;HTI-00211;Public;2024-2025
Lycée Pierre Toussaint de Paillant;HT;Nippes;Paillant;Lycée;HTI-00212;Public;2024-2025
Lycée Saint Joseph de l'Asile;HT;Nippes;L'Asile;Lycée;HTI-00213;Public;2024-2025
Lycée National de Plaisance;HT;Nippes;Plaisance;Lycée;HTI-00214;Public;2024-2025
Lycée National de Lièvre;HT;Nippes;Petit Trou de Nippes;Lycée;HTI-00215;Public;2024-2025
Lycée de Morisseau;HT;Nippes;L'Asile;Lycée;HTI-00216;Public;2024-2025
Lycée National d'Olivier;HT;Nippes;Miragoȃne;Lycée;HTI-00217;Public;2024-2025
Ecole Eden;HT;Artibonite;Gonaïves;École fondamentale;HTI-00218;Privé (PSUGO);2024-2025
Institution Mixte Ephrata;HT;Artibonite;Gonaïves;Institution;HTI-00219;Privé (PSUGO);2024-2025
Ecole Nazareth de Desfontaines;HT;Artibonite;Gonaïves;École fondamentale;HTI-00220;Privé (PSUGO);2024-2025
Institution Mixte Nouveau Millenaire;HT;Artibonite;Gonaïves;Institution;HTI-00221;Privé (PSUGO);2024-2025
Ecole Mixte Siloe de Labranle;HT;Artibonite;Gonaïves;École fondamentale;HTI-00222;Privé (PSUGO);2024-2025
Ecole Mixte Toussaint Louverture;HT;Artibonite;Gonaïves;École fondamentale;HTI-00223;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire de Dubedou;HT;Artibonite;Gonaïves;École fondamentale;HTI-00224;Privé (PSUGO);2024-2025
Institution Mixte Marthin Lutter;HT;Artibonite;Gonaïves;Institution;HTI-00225;Privé (PSUGO);2024-2025
Ecole Coeur de Jesus;HT;Artibonite;Gonaïves;École fondamentale;HTI-00226;Privé (PSUGO);2024-2025
Ecole Mixte le Praticien;HT;Artibonite;Gonaïves;École fondamentale;HTI-00227;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire de Gattereau;HT;Artibonite;Gonaïves;École fondamentale;HTI-00228;Privé (PSUGO);2024-2025
Institution Mixte Freres Unis;HT;Artibonite;Gonaïves;Institution;HTI-00229;Privé (PSUGO);2024-2025
Institution Mixte les Freres Nau;HT;Artibonite;Gonaïves;Institution;HTI-00230;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire de Terre Blanche;HT;Artibonite;Commune;École fondamentale;HTI-00231;Privé (PSUGO);2024-2025
Ecole Union des Gonaïviens;HT;Artibonite;Gonaïves;École fondamentale;HTI-00232;Privé (PSUGO);2024-2025
Ecole Mixte Jhon Wesley;HT;Artibonite;Gonaïves;École fondamentale;HTI-00233;Privé (PSUGO);2024-2025
Institution Mixte Registre Pasteur;HT;Artibonite;Gonaïves;Institution;HTI-00234;Privé (PSUGO);2024-2025
Ecole Louis Joseph Janvier;HT;Artibonite;Gonaïves;École fondamentale;HTI-00235;Privé (PSUGO);2024-2025
Ecole Adventiste du 7e Jour;HT;Artibonite;Gonaïves;École fondamentale;HTI-00236;Privé (PSUGO);2024-2025
Ecole Mixte de la Communautaire Chretien;HT;Artibonite;Gonaïves;École fondamentale;HTI-00237;Privé (PSUGO);2024-2025
Ecole Communautaire de Toya;HT;Artibonite;Gonaïves;École fondamentale;HTI-00238;Privé (PSUGO);2024-2025
Savane Désolée;HT;Artibonite;Gonaïves;Non précisé;HTI-00239;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire;HT;Artibonite;Gonaïves;École fondamentale;HTI-00240;Privé (PSUGO);2024-2025
Institution Evagelique Bethleem;HT;Artibonite;Ennery;Institution;HTI-00241;Privé (PSUGO);2024-2025
Ecole Mixte Jean Jacques Dessalines;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00242;Privé (PSUGO);2024-2025
Ecole Classique Thomas Madiou;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00243;Privé (PSUGO);2024-2025
Institution Mixte La Ressurection;HT;Artibonite;Saint-Marc;Institution;HTI-00244;Privé (PSUGO);2024-2025
Ecole Fondamentale Notre Dame d'Altagrace;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00245;Privé (PSUGO);2024-2025
Ecole Mixte Leopold Sedar Senghor;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00246;Privé (PSUGO);2024-2025
Ecole Mixte Marc Ange Lourna;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00247;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire de Pont Leocan;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00248;Privé (PSUGO);2024-2025
Ecole Etzer Vilaire de Saint-Marc;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00249;Privé (PSUGO);2024-2025
Ecole Georges Thompson;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00250;Privé (PSUGO);2024-2025
Ecole Emile Saint Lot;HT;Artibonite;Saint-Marc;École fondamentale;HTI-00251;Privé (PSUGO);2024-2025
