nom;pays;region;localite;type_etab;code_etab;regime;annee_scolaire
Makangara;NE;Dosso;DIOUNDIOU;École primaire;NE-302012058;Public;2021-2022
Makani Béri;NE;Dosso;DIOUNDIOU;École primaire;NE-302012059;Public;2021-2022
Malamawa;NE;Dosso;DIOUNDIOU;École primaire;NE-302012060;Public;2021-2022
Nanilwa;NE;Dosso;DIOUNDIOU;École primaire;NE-302012061;Public;2021-2022
Zouzou Peulh;NE;Dosso;DIOUNDIOU;École primaire;NE-302012062;Public;2021-2022
Rouan Chama;NE;Dosso;DIOUNDIOU;École primaire;NE-302012063;Public;2021-2022
Lilidé;NE;Dosso;DIOUNDIOU;École primaire;NE-302012064;Public;2021-2022
Madawatchi;NE;Dosso;DIOUNDIOU;École primaire;NE-302012065;Public;2021-2022
Médersa Takalafia;NE;Dosso;DIOUNDIOU;École primaire;NE-302012066;Public;2021-2022
Tounga Maikassoua;NE;Dosso;DIOUNDIOU;École primaire;NE-302012067;Public;2021-2022
Koudou Goulou;NE;Dosso;DIOUNDIOU;École primaire;NE-302012068;Public;2021-2022
Chagari;NE;Dosso;DIOUNDIOU;École primaire;NE-302012069;Public;2021-2022
Mamaya Peulh;NE;Dosso;DIOUNDIOU;École primaire;NE-302012070;Public;2021-2022
Natchira;NE;Dosso;DIOUNDIOU;École primaire;NE-302012071;Public;2021-2022
Rouan Kouka Peulh;NE;Dosso;DIOUNDIOU;École primaire;NE-302012072;Public;2021-2022
Tounga Yabo;NE;Dosso;DIOUNDIOU;École primaire;NE-302012073;Public;2021-2022
Angoal Doka II Peulh;NE;Dosso;DIOUNDIOU;École primaire;NE-302012074;Public;2021-2022
Garin Gouaya;NE;Dosso;DIOUNDIOU;École primaire;NE-302012075;Public;2021-2022
Illéla tabaza;NE;Dosso;DIOUNDIOU;École primaire;NE-302012076;Public;2021-2022
Toudou Dioundiou;NE;Dosso;DIOUNDIOU;École primaire;NE-302012077;Public;2021-2022
MAYARA KOIRA(Banizoumbou);NE;Dosso;DIOUNDIOU;École primaire;NE-302012078;Public;2021-2022
Firori Peulh;NE;Dosso;DIOUNDIOU;École primaire;NE-302012079;Public;2021-2022
Gawassa Quartier;NE;Dosso;DIOUNDIOU;École primaire;NE-302012080;Public;2021-2022
Médersa Hamamara;NE;Dosso;DIOUNDIOU;École primaire;NE-302012081;Public;2021-2022
Médersa Koutoumbou;NE;Dosso;DIOUNDIOU;École primaire;NE-302012082;Public;2021-2022
Médersa Youmbou;NE;Dosso;DIOUNDIOU;École primaire;NE-302012083;Public;2021-2022
Koutoumbou Quartier;NE;Dosso;DIOUNDIOU;École primaire;NE-302012084;Public;2021-2022
Dioundiou Quartier II;NE;Dosso;DIOUNDIOU;École primaire;NE-302012085;Public;2021-2022
Dioundiou Centre II;NE;Dosso;DIOUNDIOU;École primaire;NE-302012086;Public;2021-2022
Koutoumbou Centre II;NE;Dosso;DIOUNDIOU;École primaire;NE-302012087;Public;2021-2022
Kara Kara Centre;NE;Dosso;KARA KARA;École primaire;NE-302022001;Public;2021-2022
Yeldou Centre;NE;Dosso;KARA KARA;École primaire;NE-302022002;Public;2021-2022
Kizamou;NE;Dosso;KARA KARA;École primaire;NE-302022003;Public;2021-2022
Massama;NE;Dosso;KARA KARA;École primaire;NE-302022004;Public;2021-2022
Kalgo;NE;Dosso;KARA KARA;École primaire;NE-302022005;Public;2021-2022
Koudourou;NE;Dosso;KARA KARA;École primaire;NE-302022006;Public;2021-2022
Timba;NE;Dosso;KARA KARA;École primaire;NE-302022007;Public;2021-2022
Angoal Kadé;NE;Dosso;KARA KARA;École primaire;NE-302022008;Public;2021-2022
Angoal Laïlaba;NE;Dosso;KARA KARA;École primaire;NE-302022009;Public;2021-2022
Léguéré;NE;Dosso;KARA KARA;École primaire;NE-302022010;Public;2021-2022
Jadadi;NE;Dosso;KARA KARA;École primaire;NE-302022011;Public;2021-2022
Abdalazi;NE;Dosso;KARA KARA;École primaire;NE-302022012;Public;2021-2022
Mallé;NE;Dosso;KARA KARA;École primaire;NE-302022013;Public;2021-2022
Angoal Dambo;NE;Dosso;KARA KARA;École primaire;NE-302022014;Public;2021-2022
Dogondagi Kara Kara;NE;Dosso;KARA KARA;École primaire;NE-302022015;Public;2021-2022
Illéla Goudia;NE;Dosso;KARA KARA;École primaire;NE-302022016;Public;2021-2022
BourgamI;NE;Dosso;KARA KARA;École primaire;NE-302022017;Public;2021-2022
Angoual Guéza;NE;Dosso;KARA KARA;École primaire;NE-302022018;Public;2021-2022
Angoual Issaka;NE;Dosso;KARA KARA;École primaire;NE-302022019;Public;2021-2022
Tombo Namaïni;NE;Dosso;KARA KARA;École primaire;NE-302022020;Public;2021-2022
Angoal Dagné;NE;Dosso;KARA KARA;École primaire;NE-302022021;Public;2021-2022
Angoal Damagani;NE;Dosso;KARA KARA;École primaire;NE-302022022;Public;2021-2022
Angoal Laboua;NE;Dosso;KARA KARA;École primaire;NE-302022023;Public;2021-2022
Angoal Mayaou;NE;Dosso;KARA KARA;École primaire;NE-302022024;Public;2021-2022
Angoal Zanoua;NE;Dosso;KARA KARA;École primaire;NE-302022025;Public;2021-2022
Gouma;NE;Dosso;KARA KARA;École primaire;NE-302022026;Public;2021-2022
Matankari II;NE;Dosso;KARA KARA;École primaire;NE-302022027;Public;2021-2022
Tombo Bozari;NE;Dosso;KARA KARA;École primaire;NE-302022028;Public;2021-2022
Tombo Mouza;NE;Dosso;KARA KARA;École primaire;NE-302022029;Public;2021-2022
Angoal Doua Abarchi;NE;Dosso;KARA KARA;École primaire;NE-302022030;Public;2021-2022
Angoal Gao;NE;Dosso;KARA KARA;École primaire;NE-302022031;Public;2021-2022
Angoal Garka;NE;Dosso;KARA KARA;École primaire;NE-302022032;Public;2021-2022
Angoal Goiya;NE;Dosso;KARA KARA;École primaire;NE-302022033;Public;2021-2022
Guigamé Mallé;NE;Dosso;KARA KARA;École primaire;NE-302022034;Public;2021-2022
Koukadou;NE;Dosso;KARA KARA;École primaire;NE-302022035;Public;2021-2022
Madotchiné;NE;Dosso;KARA KARA;École primaire;NE-302022036;Public;2021-2022
Matankari I;NE;Dosso;KARA KARA;École primaire;NE-302022037;Public;2021-2022
Rouga Tsamia;NE;Dosso;KARA KARA;École primaire;NE-302022038;Public;2021-2022
Tounga Alhadji;NE;Dosso;KARA KARA;École primaire;NE-302022039;Public;2021-2022
Agonga;NE;Dosso;KARA KARA;École primaire;NE-302022040;Public;2021-2022
Carré;NE;Dosso;KARA KARA;École primaire;NE-302022041;Public;2021-2022
Chirimbaou;NE;Dosso;KARA KARA;École primaire;NE-302022042;Public;2021-2022
Gandou;NE;Dosso;KARA KARA;École primaire;NE-302022043;Public;2021-2022
Garin Fodi;NE;Dosso;KARA KARA;École primaire;NE-302022044;Public;2021-2022
Sabon Rigia II ( Sabon Rigia Kaka);NE;Dosso;KARA KARA;École primaire;NE-302022045;Public;2021-2022
Kourwa;NE;Dosso;KARA KARA;École primaire;NE-302022046;Public;2021-2022
Nassaraoua;NE;Dosso;KARA KARA;École primaire;NE-302022047;Public;2021-2022
ANGAOL DOUA BABA;NE;Dosso;KARA KARA;École primaire;NE-302022048;Public;2021-2022
Médersa Kara Kara;NE;Dosso;KARA KARA;École primaire;NE-302022049;Public;2021-2022
Tounga Doumoutché;NE;Dosso;KARA KARA;École primaire;NE-302022050;Public;2021-2022
Tounga Halidou;NE;Dosso;KARA KARA;École primaire;NE-302022051;Public;2021-2022
Tombo Bizaou;NE;Dosso;KARA KARA;École primaire;NE-302022052;Public;2021-2022
Kara Kara Quartier;NE;Dosso;KARA KARA;École primaire;NE-302022053;Public;2021-2022
Tounga Dan Haini;NE;Dosso;KARA KARA;École primaire;NE-302022054;Public;2021-2022
Kalgo Quartier;NE;Dosso;KARA KARA;École primaire;NE-302022055;Public;2021-2022
Lazarina;NE;Dosso;KARA KARA;École primaire;NE-302022056;Public;2021-2022
Yeldou Quartier;NE;Dosso;KARA KARA;École primaire;NE-302022057;Public;2021-2022
Koudourou Quartier;NE;Dosso;KARA KARA;École primaire;NE-302022058;Public;2021-2022
Massama Quartier;NE;Dosso;KARA KARA;École primaire;NE-302022059;Public;2021-2022
Tounga Namaiwa;NE;Dosso;KARA KARA;École primaire;NE-302022060;Public;2021-2022
Bani Kane;NE;Dosso;KARA KARA;École primaire;NE-302022061;Public;2021-2022
Sabon Garin Gouma;NE;Dosso;KARA KARA;École primaire;NE-302022062;Public;2021-2022
Tounga Kari;NE;Dosso;KARA KARA;École primaire;NE-302022063;Public;2021-2022
Intallakoundo;NE;Dosso;KARA KARA;École primaire;NE-302022064;Public;2021-2022
Zabori Centre;NE;Dosso;ZABORI;École primaire;NE-302032001;Public;2021-2022
Angoal Tourba;NE;Dosso;ZABORI;École primaire;NE-302032002;Public;2021-2022
Koira Sarey;NE;Dosso;ZABORI;École primaire;NE-302032003;Public;2021-2022
Kassadabi;NE;Dosso;ZABORI;École primaire;NE-302032004;Public;2021-2022
Sagadé;NE;Dosso;ZABORI;École primaire;NE-302032005;Public;2021-2022
Angoal Madé;NE;Dosso;ZABORI;École primaire;NE-302032006;Public;2021-2022
Hamadire;NE;Dosso;ZABORI;École primaire;NE-302032007;Public;2021-2022
Ballé;NE;Dosso;ZABORI;École primaire;NE-302032008;Public;2021-2022
Tchiwaké;NE;Dosso;ZABORI;École primaire;NE-302032009;Public;2021-2022
Farin Doutchi;NE;Dosso;ZABORI;École primaire;NE-302032010;Public;2021-2022
Sabon Rigia Zabori;NE;Dosso;ZABORI;École primaire;NE-302032011;Public;2021-2022
Bombaro;NE;Dosso;ZABORI;École primaire;NE-302032012;Public;2021-2022
Djamboudiari;NE;Dosso;ZABORI;École primaire;NE-302032013;Public;2021-2022
Garin Sama;NE;Dosso;ZABORI;École primaire;NE-302032014;Public;2021-2022
Bouma;NE;Dosso;ZABORI;École primaire;NE-302032015;Public;2021-2022
Garin Gawassa;NE;Dosso;ZABORI;École primaire;NE-302032016;Public;2021-2022
Keita;NE;Dosso;ZABORI;École primaire;NE-302032017;Public;2021-2022
Wadata;NE;Dosso;ZABORI;École primaire;NE-302032018;Public;2021-2022
Medersa Zabori;NE;Dosso;ZABORI;École primaire;NE-302032019;Public;2021-2022
Zabori Quartier;NE;Dosso;ZABORI;École primaire;NE-302032020;Public;2021-2022
Bawada Guida;NE;Dosso;DAN KASSARI;École primaire;NE-303012001;Public;2021-2022
Dan Kassari CENTRE I;NE;Dosso;DAN KASSARI;École primaire;NE-303012002;Public;2021-2022
Rouda Goumoundeye;NE;Dosso;DAN KASSARI;École primaire;NE-303012003;Public;2021-2022
Goubeye centre;NE;Dosso;DAN KASSARI;École primaire;NE-303012004;Public;2021-2022
Nakigaza Dechi;NE;Dosso;DAN KASSARI;École primaire;NE-303012005;Public;2021-2022
Bawada Dagi Centre (Ousmane Nabara);NE;Dosso;DAN KASSARI;École primaire;NE-303012006;Public;2021-2022
Dogon Tapki;NE;Dosso;DAN KASSARI;École primaire;NE-303012007;Public;2021-2022
Karki Malan;NE;Dosso;DAN KASSARI;École primaire;NE-303012008;Public;2021-2022
Kaoura Lahama;NE;Dosso;DAN KASSARI;École primaire;NE-303012009;Public;2021-2022
Lougou;NE;Dosso;DAN KASSARI;École primaire;NE-303012010;Public;2021-2022
Kadandamé;NE;Dosso;DAN KASSARI;École primaire;NE-303012011;Public;2021-2022
Kamrey;NE;Dosso;DAN KASSARI;École primaire;NE-303012012;Public;2021-2022
Lillato centre;NE;Dosso;DAN KASSARI;École primaire;NE-303012013;Public;2021-2022
Koran   Gabass;NE;Dosso;DAN KASSARI;École primaire;NE-303012014;Public;2021-2022
Gannas;NE;Dosso;DAN KASSARI;École primaire;NE-303012015;Public;2021-2022
Goho;NE;Dosso;DAN KASSARI;École primaire;NE-303012016;Public;2021-2022
Kolmey;NE;Dosso;DAN KASSARI;École primaire;NE-303012017;Public;2021-2022
Marake Rogo;NE;Dosso;DAN KASSARI;École primaire;NE-303012018;Public;2021-2022
Askia Bawada Guida;NE;Dosso;DAN KASSARI;École primaire;NE-303012019;Public;2021-2022
Kolfa1;NE;Dosso;DAN KASSARI;École primaire;NE-303012020;Public;2021-2022
Médersa Korongomé;NE;Dosso;DAN KASSARI;École primaire;NE-303012021;Public;2021-2022
Tani;NE;Dosso;DAN KASSARI;École primaire;NE-303012022;Public;2021-2022
Chanono;NE;Dosso;DAN KASSARI;École primaire;NE-303012023;Public;2021-2022
Fanna;NE;Dosso;DAN KASSARI;École primaire;NE-303012024;Public;2021-2022
Gofawa;NE;Dosso;DAN KASSARI;École primaire;NE-303012025;Public;2021-2022
Gougui;NE;Dosso;DAN KASSARI;École primaire;NE-303012026;Public;2021-2022
Goulbi;NE;Dosso;DAN KASSARI;École primaire;NE-303012027;Public;2021-2022
Kalgo Zounzourma;NE;Dosso;DAN KASSARI;École primaire;NE-303012028;Public;2021-2022
Koukoki Kaya;NE;Dosso;DAN KASSARI;École primaire;NE-303012029;Public;2021-2022
Koumey;NE;Dosso;DAN KASSARI;École primaire;NE-303012030;Public;2021-2022
Mailo;NE;Dosso;DAN KASSARI;École primaire;NE-303012031;Public;2021-2022
Baré bari Kolfa;NE;Dosso;DAN KASSARI;École primaire;NE-303012032;Public;2021-2022
Maraké Magori;NE;Dosso;DAN KASSARI;École primaire;NE-303012033;Public;2021-2022
Zounzourma;NE;Dosso;DAN KASSARI;École primaire;NE-303012034;Public;2021-2022
Garin Maïyodo;NE;Dosso;DAN KASSARI;École primaire;NE-303012035;Public;2021-2022
Monterey;NE;Dosso;DAN KASSARI;École primaire;NE-303012036;Public;2021-2022
Rouda Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012037;Public;2021-2022
Tchito;NE;Dosso;DAN KASSARI;École primaire;NE-303012038;Public;2021-2022
Bourtou;NE;Dosso;DAN KASSARI;École primaire;NE-303012039;Public;2021-2022
Garin   Aggour;NE;Dosso;DAN KASSARI;École primaire;NE-303012040;Public;2021-2022
Jarkassa;NE;Dosso;DAN KASSARI;École primaire;NE-303012041;Public;2021-2022
Koukadim;NE;Dosso;DAN KASSARI;École primaire;NE-303012042;Public;2021-2022
Mantangarey;NE;Dosso;DAN KASSARI;École primaire;NE-303012043;Public;2021-2022
Sitrate;NE;Dosso;DAN KASSARI;École primaire;NE-303012044;Public;2021-2022
Tougana Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012045;Public;2021-2022
Dounhouimawa;NE;Dosso;DAN KASSARI;École primaire;NE-303012046;Public;2021-2022
Dadin Kowa Arewa;NE;Dosso;DAN KASSARI;École primaire;NE-303012047;Public;2021-2022
Angoua-Kassa;NE;Dosso;DAN KASSARI;École primaire;NE-303012048;Public;2021-2022
Bawada Dagi Sanké;NE;Dosso;DAN KASSARI;École primaire;NE-303012049;Public;2021-2022
Karki Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012050;Public;2021-2022
Medersa Dankassari;NE;Dosso;DAN KASSARI;École primaire;NE-303012051;Public;2021-2022
Kodaf;NE;Dosso;DAN KASSARI;École primaire;NE-303012052;Public;2021-2022
Toudou Goumandey;NE;Dosso;DAN KASSARI;École primaire;NE-303012053;Public;2021-2022
Yasseidji;NE;Dosso;DAN KASSARI;École primaire;NE-303012054;Public;2021-2022
Douzou I;NE;Dosso;DAN KASSARI;École primaire;NE-303012055;Public;2021-2022
Er Guéza;NE;Dosso;DAN KASSARI;École primaire;NE-303012056;Public;2021-2022
Gobro;NE;Dosso;DAN KASSARI;École primaire;NE-303012057;Public;2021-2022
Goubèye  Toudou;NE;Dosso;DAN KASSARI;École primaire;NE-303012058;Public;2021-2022
GOUMBI;NE;Dosso;DAN KASSARI;École primaire;NE-303012059;Public;2021-2022
Saran Allah;NE;Dosso;DAN KASSARI;École primaire;NE-303012060;Public;2021-2022
Toullayé Bawada Guida;NE;Dosso;DAN KASSARI;École primaire;NE-303012061;Public;2021-2022
Tsaba Tankari;NE;Dosso;DAN KASSARI;École primaire;NE-303012062;Public;2021-2022
Guizara;NE;Dosso;DAN KASSARI;École primaire;NE-303012063;Public;2021-2022
Tounzourawa;NE;Dosso;DAN KASSARI;École primaire;NE-303012064;Public;2021-2022
Bayan Doutchi;NE;Dosso;DAN KASSARI;École primaire;NE-303012065;Public;2021-2022
Illela Rouda;NE;Dosso;DAN KASSARI;École primaire;NE-303012066;Public;2021-2022
Kolfa II;NE;Dosso;DAN KASSARI;École primaire;NE-303012067;Public;2021-2022
Kolmey Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012068;Public;2021-2022
Korongomey Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012069;Public;2021-2022
Koujak;NE;Dosso;DAN KASSARI;École primaire;NE-303012070;Public;2021-2022
Nakigaza Sarkin Rouafi;NE;Dosso;DAN KASSARI;École primaire;NE-303012071;Public;2021-2022
Kamrey Peulh;NE;Dosso;DAN KASSARI;École primaire;NE-303012072;Public;2021-2022
Mounléla I;NE;Dosso;DAN KASSARI;École primaire;NE-303012073;Public;2021-2022
Talba;NE;Dosso;DAN KASSARI;École primaire;NE-303012074;Public;2021-2022
Karki Dan Gao;NE;Dosso;DAN KASSARI;École primaire;NE-303012075;Public;2021-2022
Toudou Baré Bari;NE;Dosso;DAN KASSARI;École primaire;NE-303012076;Public;2021-2022
Dan Gari Lougou;NE;Dosso;DAN KASSARI;École primaire;NE-303012077;Public;2021-2022
Douzou Il;NE;Dosso;DAN KASSARI;École primaire;NE-303012078;Public;2021-2022
Faya;NE;Dosso;DAN KASSARI;École primaire;NE-303012079;Public;2021-2022
Garin Bawa;NE;Dosso;DAN KASSARI;École primaire;NE-303012080;Public;2021-2022
Jirgarwayé;NE;Dosso;DAN KASSARI;École primaire;NE-303012081;Public;2021-2022
Kouboutou;NE;Dosso;DAN KASSARI;École primaire;NE-303012082;Public;2021-2022
Lilato Garin Gabass;NE;Dosso;DAN KASSARI;École primaire;NE-303012083;Public;2021-2022
Dan Kassari Quartier;NE;Dosso;DAN KASSARI;École primaire;NE-303012084;Public;2021-2022
Sarakou;NE;Dosso;DAN KASSARI;École primaire;NE-303012085;Public;2021-2022
Goubey Kalley;NE;Dosso;DAN KASSARI;École primaire;NE-303012086;Public;2021-2022
Dan Zouré;NE;Dosso;DAN KASSARI;École primaire;NE-303012087;Public;2021-2022
Mounléla II;NE;Dosso;DAN KASSARI;École primaire;NE-303012088;Public;2021-2022
Garin Djibo;NE;Dosso;DAN KASSARI;École primaire;NE-303012089;Public;2021-2022
Zaouren Zomo;NE;Dosso;DAN KASSARI;École primaire;NE-303012090;Public;2021-2022
Toudoun Makera;NE;Dosso;DAN KASSARI;École primaire;NE-303012091;Public;2021-2022
CSP KOUNA MAILO;NE;Dosso;DAN KASSARI;École primaire;NE-303012092;Privé;2021-2022
Toudou Lougou;NE;Dosso;DAN KASSARI;École primaire;NE-303012093;Public;2021-2022
Agodey;NE;Dosso;DAN KASSARI;École primaire;NE-303012094;Public;2021-2022
Maréga;NE;Dosso;DAN KASSARI;École primaire;NE-303012095;Public;2021-2022
Médersa Kadandamé;NE;Dosso;DAN KASSARI;École primaire;NE-303012096;Public;2021-2022
Guimbanawa;NE;Dosso;DAN KASSARI;École primaire;NE-303012097;Public;2021-2022
Tsaba Saboua Rigia;NE;Dosso;DAN KASSARI;École primaire;NE-303012098;Public;2021-2022
Dan Keda;NE;Dosso;DAN KASSARI;École primaire;NE-303012099;Public;2021-2022
Dogon Tapki Quartier;NE;Dosso;DAN KASSARI;École primaire;NE-303012100;Public;2021-2022
Karki Quartier;NE;Dosso;DAN KASSARI;École primaire;NE-303012101;Public;2021-2022
Koma;NE;Dosso;DAN KASSARI;École primaire;NE-303012102;Public;2021-2022
Lilato Garin Yamma;NE;Dosso;DAN KASSARI;École primaire;NE-303012103;Public;2021-2022
Dankassari Centre II;NE;Dosso;DAN KASSARI;École primaire;NE-303012104;Public;2021-2022
Médersa Tougana;NE;Dosso;DAN KASSARI;École primaire;NE-303012105;Public;2021-2022
Sayma;NE;Dosso;DAN KASSARI;École primaire;NE-303012106;Public;2021-2022
Korongomey;NE;Dosso;DAN KASSARI;École primaire;NE-303012107;Public;2021-2022
Bawada Dagi Quartier;NE;Dosso;DAN KASSARI;École primaire;NE-303012108;Public;2021-2022
Medersa Nakigaza déchi;NE;Dosso;DAN KASSARI;École primaire;NE-303012109;Public;2021-2022
Tchérannou;NE;Dosso;DAN KASSARI;École primaire;NE-303012110;Public;2021-2022
Tsaba Garin Aboula;NE;Dosso;DAN KASSARI;École primaire;NE-303012111;Public;2021-2022
Katsaoura;NE;Dosso;DAN KASSARI;École primaire;NE-303012112;Public;2021-2022
Farey;NE;Dosso;DAN KASSARI;École primaire;NE-303012113;Public;2021-2022
Dankassari Wadata;NE;Dosso;DAN KASSARI;École primaire;NE-303012114;Public;2021-2022
Dan Doutchi;NE;Dosso;DOGON KIRIA;École primaire;NE-303022001;Public;2021-2022
Dogon kiria (Dabougui Baskasso I);NE;Dosso;DOGON KIRIA;École primaire;NE-303022002;Public;2021-2022
Makourdi;NE;Dosso;DOGON KIRIA;École primaire;NE-303022003;Public;2021-2022
Bougou;NE;Dosso;DOGON KIRIA;École primaire;NE-303022004;Public;2021-2022
Karchabou;NE;Dosso;DOGON KIRIA;École primaire;NE-303022005;Public;2021-2022
Koumari;NE;Dosso;DOGON KIRIA;École primaire;NE-303022006;Public;2021-2022
Koutoumbou(Centre);NE;Dosso;DOGON KIRIA;École primaire;NE-303022008;Public;2021-2022
Maïmakayiné;NE;Dosso;DOGON KIRIA;École primaire;NE-303022009;Public;2021-2022
Angoual Kara Tagara;NE;Dosso;DOGON KIRIA;École primaire;NE-303022010;Public;2021-2022
Akouara;NE;Dosso;DOGON KIRIA;École primaire;NE-303022011;Public;2021-2022
Balessa Centre;NE;Dosso;DOGON KIRIA;École primaire;NE-303022012;Public;2021-2022
Katsari Halidou;NE;Dosso;DOGON KIRIA;École primaire;NE-303022013;Public;2021-2022
Maîguigé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022014;Public;2021-2022
Toudoun Jaka;NE;Dosso;DOGON KIRIA;École primaire;NE-303022015;Public;2021-2022
Kaïwa Fako;NE;Dosso;DOGON KIRIA;École primaire;NE-303022016;Public;2021-2022
Tambagani;NE;Dosso;DOGON KIRIA;École primaire;NE-303022017;Public;2021-2022
Aboulala;NE;Dosso;DOGON KIRIA;École primaire;NE-303022018;Public;2021-2022
Marjak;NE;Dosso;DOGON KIRIA;École primaire;NE-303022019;Public;2021-2022
Dodoria;NE;Dosso;DOGON KIRIA;École primaire;NE-303022020;Public;2021-2022
Toudoun Fataké;NE;Dosso;DOGON KIRIA;École primaire;NE-303022021;Public;2021-2022
Dogon Kiria II;NE;Dosso;DOGON KIRIA;École primaire;NE-303022022;Public;2021-2022
Honho Goudia;NE;Dosso;DOGON KIRIA;École primaire;NE-303022023;Public;2021-2022
Intika;NE;Dosso;DOGON KIRIA;École primaire;NE-303022024;Public;2021-2022
kalaba;NE;Dosso;DOGON KIRIA;École primaire;NE-303022025;Public;2021-2022
kawai maidagi;NE;Dosso;DOGON KIRIA;École primaire;NE-303022026;Public;2021-2022
Kawara;NE;Dosso;DOGON KIRIA;École primaire;NE-303022027;Public;2021-2022
Tsadoura;NE;Dosso;DOGON KIRIA;École primaire;NE-303022028;Public;2021-2022
Yelmi Roumboukawa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022029;Public;2021-2022
Yilwa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022030;Public;2021-2022
Doga;NE;Dosso;DOGON KIRIA;École primaire;NE-303022031;Public;2021-2022
Gatchikaye;NE;Dosso;DOGON KIRIA;École primaire;NE-303022032;Public;2021-2022
Madaka Dogon Kiria;NE;Dosso;DOGON KIRIA;École primaire;NE-303022033;Public;2021-2022
Toudou Baouchi Alou;NE;Dosso;DOGON KIRIA;École primaire;NE-303022034;Public;2021-2022
Toullou Dan Ballé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022035;Public;2021-2022
CHANGNASSOU;NE;Dosso;DOGON KIRIA;École primaire;NE-303022036;Public;2021-2022
DAGNAYE;NE;Dosso;DOGON KIRIA;École primaire;NE-303022037;Public;2021-2022
Issakitchi Peulh;NE;Dosso;DOGON KIRIA;École primaire;NE-303022038;Public;2021-2022
Yelmi Ahamat;NE;Dosso;DOGON KIRIA;École primaire;NE-303022039;Public;2021-2022
Médersa Issakitchi;NE;Dosso;DOGON KIRIA;École primaire;NE-303022041;Public;2021-2022
Bagazawa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022042;Public;2021-2022
Eroufa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022043;Public;2021-2022
Toudou Baouchi Dagna;NE;Dosso;DOGON KIRIA;École primaire;NE-303022044;Public;2021-2022
Chadaké;NE;Dosso;DOGON KIRIA;École primaire;NE-303022045;Public;2021-2022
Koumari Bouba;NE;Dosso;DOGON KIRIA;École primaire;NE-303022046;Public;2021-2022
TINIDIRI DAGI;NE;Dosso;DOGON KIRIA;École primaire;NE-303022047;Public;2021-2022
MAIGAGEROU;NE;Dosso;DOGON KIRIA;École primaire;NE-303022048;Public;2021-2022
Toudoun Dan Gao;NE;Dosso;DOGON KIRIA;École primaire;NE-303022049;Public;2021-2022
Babban Toudou;NE;Dosso;DOGON KIRIA;École primaire;NE-303022050;Public;2021-2022
Bangarawa;NE;Dosso;DOGON KIRIA;École primaire;NE-303022051;Public;2021-2022
Birbiro;NE;Dosso;DOGON KIRIA;École primaire;NE-303022052;Public;2021-2022
Guilmé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022053;Public;2021-2022
Issakitchi  (Quartier);NE;Dosso;DOGON KIRIA;École primaire;NE-303022054;Public;2021-2022
Korama;NE;Dosso;DOGON KIRIA;École primaire;NE-303022055;Public;2021-2022
Tsadoura Fanna;NE;Dosso;DOGON KIRIA;École primaire;NE-303022056;Public;2021-2022
Witsia;NE;Dosso;DOGON KIRIA;École primaire;NE-303022057;Public;2021-2022
Angoual Adoua;NE;Dosso;DOGON KIRIA;École primaire;NE-303022058;Public;2021-2022
Balessa Quartier;NE;Dosso;DOGON KIRIA;École primaire;NE-303022059;Public;2021-2022
Doula;NE;Dosso;DOGON KIRIA;École primaire;NE-303022060;Public;2021-2022
Gangare Bouzout;NE;Dosso;DOGON KIRIA;École primaire;NE-303022061;Public;2021-2022
Koutoubou quartier;NE;Dosso;DOGON KIRIA;École primaire;NE-303022062;Public;2021-2022
katsoura;NE;Dosso;DOGON KIRIA;École primaire;NE-303022063;Public;2021-2022
Koutoumbou Wakazoua;NE;Dosso;DOGON KIRIA;École primaire;NE-303022064;Public;2021-2022
Maraké;NE;Dosso;DOGON KIRIA;École primaire;NE-303022065;Public;2021-2022
Toudoun Dounka 1;NE;Dosso;DOGON KIRIA;École primaire;NE-303022066;Public;2021-2022
Toudoun Dounka 2;NE;Dosso;DOGON KIRIA;École primaire;NE-303022067;Public;2021-2022
Jirkita;NE;Dosso;DOGON KIRIA;École primaire;NE-303022068;Public;2021-2022
Tchibra;NE;Dosso;DOGON KIRIA;École primaire;NE-303022069;Public;2021-2022
Médersa Kawara;NE;Dosso;DOGON KIRIA;École primaire;NE-303022070;Public;2021-2022
Taramna;NE;Dosso;DOGON KIRIA;École primaire;NE-303022071;Public;2021-2022
Walwala Goubé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022072;Public;2021-2022
Bazabarmé;NE;Dosso;DOGON KIRIA;École primaire;NE-303022073;Public;2021-2022
Medersa Dogon Kiria;NE;Dosso;DOGON KIRIA;École primaire;NE-303022074;Public;2021-2022
Medersa Gatchikaye;NE;Dosso;DOGON KIRIA;École primaire;NE-303022075;Public;2021-2022
